model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO_50percent,0,6,amoSSTmjjaso,shigh,866.5,2005.5,0.6,15,5,5,11.404553938378353,0.5271975122708246,1235,False,"['5_lag_10_median_neurTSjfm', '8_lag_seurTSjfm', '5_lag_11_median_satlSSTjfm', '5_lag_seurTSjfm', '5_lag_7_median_mhfATL60', '7_lag_AMOCann']","[0.8022840916186011, 0.8020234570189235, 1.6040330797116915, 0.8020174826337255, 1.6040330650176977, 0.8020172404935022]","5_lag_10_median_neurTSjfm, 8_lag_seurTSjfm, 5_lag_11_median_satlSSTjfm, 5_lag_seurTSjfm, 5_lag_7_median_mhfATL60, 7_lag_AMOCann_1235_5"
LRDropoutPSO_50percent,1,6,amoSSTmjjaso,shigh,867.5,2005.5,0.6,16,6,6,10.605003002774275,0.638910426593134,1235,False,"['6_lag_15_median_naoPSLjfm', '6_lag_7_median_labSSTjfm', '6_lag_15_median_nppc2SSTjfm', '6_lag_14_median_nhSICsep', '12_lag_traBO', '6_lag_10_median_tripol3']","[0.7593562182603579, 1.024108363943695, 1.5184180838439603, 1.3223057656158075, 0.7593458846313079, 1.5186105549474833]","6_lag_15_median_naoPSLjfm, 6_lag_7_median_labSSTjfm, 6_lag_15_median_nppc2SSTjfm, 6_lag_14_median_nhSICsep, 12_lag_traBO, 6_lag_10_median_tripol3_1235_6"
LRDropoutPSO_50percent,2,6,amoSSTmjjaso,shigh,868.5,2005.5,0.6,17,7,7,10.997033404290647,0.60461858290724,1235,False,"['7_lag_14_median_yrvPRjja', '15_lag_nhSICsep', '16_lag_arcTSjfm', '7_lag_eapPSLjfm', '7_lag_11_median_amo2', '7_lag_8_median_nhSICjfm']","[1.305322942165882, 0.7570453168855288, 0.6527453929743441, 0.6526913975534743, 1.3004484681076114, 0.9394216805977226]","7_lag_14_median_yrvPRjja, 15_lag_nhSICsep, 16_lag_arcTSjfm, 7_lag_eapPSLjfm, 7_lag_11_median_amo2, 7_lag_8_median_nhSICjfm_1235_7"
LRDropoutPSO_50percent,3,6,amoSSTmjjaso,shigh,869.5,2005.5,0.6,18,8,8,10.566400682844469,0.701466646489929,1235,False,"['8_lag_12_median_satlSSTjfm', '8_lag_16_median_traFSC', '8_lag_shTSjfm', '17_lag_amoSSTmjjaso', '8_lag_9_median_amoSSTmjjaso', '11_lag_amo3']","[1.5765040948409612, 0.9952511880908576, 0.7882520474210594, 0.7882520474208055, 0.8760257376406414, 1.4391416220692885]","8_lag_12_median_satlSSTjfm, 8_lag_16_median_traFSC, 8_lag_shTSjfm, 17_lag_amoSSTmjjaso, 8_lag_9_median_amoSSTmjjaso, 11_lag_amo3_1235_8"
LRDropoutPSO_50percent,4,6,amoSSTmjjaso,shigh,870.5,2005.5,0.6,19,9,9,11.053611084296515,0.6079415163146509,1235,False,"['9_lag_15_median_amo3', '9_lag_14_median_amoSSTmjjaso', '9_lag_18_median_nppc2SSTjfm', '13_lag_nchinaPRjja', '9_lag_10_median_glomaSSTjfm', '9_lag_14_median_AMOCann']","[0.753635112907541, 0.7256469463717953, 1.4512938757786251, 0.7256469493641047, 1.4512937902898142, 1.0728798660222816]","9_lag_15_median_amo3, 9_lag_14_median_amoSSTmjjaso, 9_lag_18_median_nppc2SSTjfm, 13_lag_nchinaPRjja, 9_lag_10_median_glomaSSTjfm, 9_lag_14_median_AMOCann_1235_9"
LRDropoutPSO_50percent,5,6,amoSSTmjjaso,shigh,871.5,2005.5,0.6,20,10,10,11.5290285007971,0.5028922369336253,1235,False,"['13_lag_amo2', '17_lag_traFS', '16_lag_traIFC', '10_lag_17_median_pdoSSTjfm', '18_lag_nhSICjfm', '10_lag_11_median_arcTSjfm']","[1.0660550026959343, 0.9549311043342555, 0.5330275013515188, 0.5330275013520762, 0.5330275013524507, 1.066055002702759]","13_lag_amo2, 17_lag_traFS, 16_lag_traIFC, 10_lag_17_median_pdoSSTjfm, 18_lag_nhSICjfm, 10_lag_11_median_arcTSjfm_1235_10"
LRDropoutPSO_50percent,6,6,amoSSTmjjaso,shigh,872.5,2005.5,0.6,21,11,13,11.540938318602338,0.5346272869512022,1235,False,"['19_lag_traTLS', '13_lag_stratZ50ndj04', '15_lag_shTSjfm', '20_lag_traEC', '17_lag_samPSLann', '20_lag_mhfATL45']","[0.6880699974284243, 1.3706638331834542, 1.3740603884413667, 0.6900308523857801, 0.6873380519396288, 0.6922490889411866]","19_lag_traTLS, 13_lag_stratZ50ndj04, 15_lag_shTSjfm, 20_lag_traEC, 17_lag_samPSLann, 20_lag_mhfATL45_1235_13"
LRDropoutPSO_50percent,7,6,amoSSTmjjaso,shigh,873.5,2005.5,0.6,22,12,12,11.733162536292154,0.5108720528249004,1235,False,"['12_lag_20_median_amo1', '19_lag_tripol3', '12_lag_16_median_traEU', '17_lag_traFB', '12_lag_15_median_traEC', '15_lag_mhfIP30']","[1.3071301544746132, 0.6649271107390745, 0.6535650775510013, 0.653571285935511, 0.6535650783426058, 0.6535650783636688]","12_lag_20_median_amo1, 19_lag_tripol3, 12_lag_16_median_traEU, 17_lag_traFB, 12_lag_15_median_traEC, 15_lag_mhfIP30_1235_12"
LRDropoutPSO_50percent,8,6,amoSSTmjjaso,shigh,874.5,2005.5,0.6,23,13,13,11.613702502536846,0.5084867080978521,1235,False,"['13_lag_19_median_tripol2', '13_lag_14_median_traEC', '20_lag_traTLS', '17_lag_stratZ50ndj04', '21_lag_traFS', '15_lag_stratZ50ndj04']","[0.6583820691176476, 0.826370307114588, 0.6583809130537177, 1.3167479339434351, 0.6583896251675756, 1.316754977093897]","13_lag_19_median_tripol2, 13_lag_14_median_traEC, 20_lag_traTLS, 17_lag_stratZ50ndj04, 21_lag_traFS, 15_lag_stratZ50ndj04_1235_13"
LRDropoutPSO_50percent,9,6,amoSSTmjjaso,shigh,875.5,2005.5,0.6,24,14,14,11.587356323728278,0.4637062461140931,1235,False,"['14_lag_20_median_amoSSTmjjaso', '14_lag_16_median_seurTSjfm', '18_lag_traBO', '20_lag_eapPSLjfm', '20_lag_traIFC', '14_lag_23_median_atlSICjfm']","[1.6114429585795658, 0.8057214792900848, 0.8057214792897909, 0.8057214792899873, 0.8057214792897888, 0.9376883581232611]","14_lag_20_median_amoSSTmjjaso, 14_lag_16_median_seurTSjfm, 18_lag_traBO, 20_lag_eapPSLjfm, 20_lag_traIFC, 14_lag_23_median_atlSICjfm_1235_14"
