model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRforcedPSO_75percent,0,6,nhSICsep,slow,866.5,2005.5,0.6,15,1,1,11.663514267055442,0.23421204151590128,594,False,"['8_lag_amoSSTmjjaso', '4_lag_stratZ50ndj01', '1_lag_4_median_nppc2SSTjfm', '1_lag_6_median_AMOCann', '3_lag_scpPSLjfm', '12_lag_amoSSTmjjaso']","[0.17600282989105306, 0.27994936101617907, 0.17691013593826996, 0.6185156034370644, 0.5723127062941943, 0.7040113194086224]","8_lag_amoSSTmjjaso, 4_lag_stratZ50ndj01, 1_lag_4_median_nppc2SSTjfm, 1_lag_6_median_AMOCann, 3_lag_scpPSLjfm, 12_lag_amoSSTmjjaso_594_1"
LRforcedPSO_75percent,1,6,nhSICsep,slow,867.5,2005.5,0.6,16,1,1,11.101226278227124,0.5114920819664611,638,False,"['1_lag_14_median_stratZ50ndj03', '1_lag_8_median_shSICmar', '1_lag_solFORC', '1_lag_7_median_amoSSTmjjaso', '1_lag_14_median_eurPSLjfm', '1_lag_7_median_AMOCann']","[0.4131077781119212, 0.5848450920276471, 1.271531906716657, 1.6524311124459097, 1.3899200793914925, 0.9465837155242356]","1_lag_14_median_stratZ50ndj03, 1_lag_8_median_shSICmar, 1_lag_solFORC, 1_lag_7_median_amoSSTmjjaso, 1_lag_14_median_eurPSLjfm, 1_lag_7_median_AMOCann_638_1"
LRforcedPSO_75percent,2,6,nhSICsep,slow,868.5,2005.5,0.6,17,1,1,10.625253210342843,0.6290728527560572,682,False,"['1_lag_14_median_amo1', '2_lag_eapPSLjfm', '1_lag_16_median_stratZ50ndj03', '1_lag_5_median_amoSSTjfm', '1_lag_15_median_stratZ50ndj01', '1_lag_15_median_shSICmar']","[0.7112060761955591, 0.4657550743803838, 0.6870158718928124, 1.8630202831645257, 0.465755072338399, 1.0333046836556683]","1_lag_14_median_amo1, 2_lag_eapPSLjfm, 1_lag_16_median_stratZ50ndj03, 1_lag_5_median_amoSSTjfm, 1_lag_15_median_stratZ50ndj01, 1_lag_15_median_shSICmar_682_1"
LRforcedPSO_75percent,3,6,nhSICsep,slow,869.5,2005.5,0.6,18,1,1,10.915734477456427,0.5142025015590448,726,False,"['1_lag_10_median_naoPSLjfm', '1_lag_amoSSTjfm', '17_lag_eapPSLjfm', '1_lag_15_median_amo3', '17_lag_amoSSTjfm', '9_lag_atlSICsep']","[1.2740822878696108, 1.0952185531894456, 0.34386893840617705, 1.3754757536106565, 0.624818974698576, 0.4090600521923886]","1_lag_10_median_naoPSLjfm, 1_lag_amoSSTjfm, 17_lag_eapPSLjfm, 1_lag_15_median_amo3, 17_lag_amoSSTjfm, 9_lag_atlSICsep_726_1"
LRforcedPSO_75percent,4,6,nhSICsep,slow,870.5,2005.5,0.6,19,1,1,10.721078546519244,0.6349828099408452,770,False,"['16_lag_eurPSLjfm', '3_lag_stratZ50ndj02', '1_lag_6_median_amoSSTjfm', '1_lag_17_median_solFORC', '1_lag_8_median_stratZ50ndj04', '12_lag_nhSICsep']","[0.7029398964866762, 0.3658177458132862, 1.4632706420312134, 1.136935778668823, 0.4358708400501976, 0.3658176607777843]","16_lag_eurPSLjfm, 3_lag_stratZ50ndj02, 1_lag_6_median_amoSSTjfm, 1_lag_17_median_solFORC, 1_lag_8_median_stratZ50ndj04, 12_lag_nhSICsep_770_1"
LRforcedPSO_75percent,5,6,nhSICsep,slow,871.5,2005.5,0.6,20,1,1,10.416244690211725,0.6972685257542732,814,False,"['1_lag_15_median_shSICsep', '1_lag_18_median_nhSICsep', '1_lag_2_median_shSICmar', '3_lag_shSICsep', '1_lag_15_median_nhSICjfm', '6_lag_shSICmar']","[0.7522509292160297, 1.144426934583202, 0.2861067336474624, 0.7440250952493039, 0.861515812965109, 0.28610673364653644]","1_lag_15_median_shSICsep, 1_lag_18_median_nhSICsep, 1_lag_2_median_shSICmar, 3_lag_shSICsep, 1_lag_15_median_nhSICjfm, 6_lag_shSICmar_814_1"
LRforcedPSO_75percent,6,6,nhSICsep,slow,872.5,2005.5,0.6,21,1,1,11.613476106928566,0.2824896826279166,858,False,"['1_lag_3_median_nppc2SSTjfm', '1_lag_18_median_amo3', '1_lag_11_median_nppc2SSTjfm', '1_lag_9_median_scpPSLjfm', '5_lag_scpPSLjfm', '1_lag_17_median_stratZ50ndj03']","[0.31202472670727993, 1.2480989068275885, 0.44134784818608785, 0.8922714256332914, 0.3120247267158767, 0.4190991354709737]","1_lag_3_median_nppc2SSTjfm, 1_lag_18_median_amo3, 1_lag_11_median_nppc2SSTjfm, 1_lag_9_median_scpPSLjfm, 5_lag_scpPSLjfm, 1_lag_17_median_stratZ50ndj03_858_1"
LRforcedPSO_75percent,7,6,nhSICsep,slow,873.5,2005.5,0.6,22,2,2,11.01643376551368,0.5887345116431565,858,False,"['2_lag_8_median_solFORC', '2_lag_21_median_amoSSTmjjaso', '2_lag_12_median_scpPSLjfm', '9_lag_scpPSLjfm', '2_lag_18_median_amo2', '2_lag_12_median_nhSICjfm']","[1.4076785205006708, 0.6253654905105709, 1.1501966210311694, 0.3519197122975182, 0.9237292069835916, 1.3127396757054004]","2_lag_8_median_solFORC, 2_lag_21_median_amoSSTmjjaso, 2_lag_12_median_scpPSLjfm, 9_lag_scpPSLjfm, 2_lag_18_median_amo2, 2_lag_12_median_nhSICjfm_858_2"
LRforcedPSO_75percent,8,6,nhSICsep,slow,874.5,2005.5,0.6,23,3,3,11.612159678374766,0.29584528740745536,858,False,"['3_lag_20_median_shSICsep', '3_lag_15_median_eapPSLjfm', '3_lag_12_median_solFORC', '3_lag_21_median_eapPSLjfm', '12_lag_amo3', '3_lag_9_median_shSICsep']","[0.9782409600511485, 0.4840178770872508, 1.936071507404085, 0.6404102953556481, 0.7396463420571617, 1.3213737942455117]","3_lag_20_median_shSICsep, 3_lag_15_median_eapPSLjfm, 3_lag_12_median_solFORC, 3_lag_21_median_eapPSLjfm, 12_lag_amo3, 3_lag_9_median_shSICsep_858_3"
LRforcedPSO_75percent,9,6,nhSICsep,slow,875.5,2005.5,0.6,24,4,4,11.217421004218023,0.5061759135579791,858,False,"['4_lag_10_median_stratZ50ndj04', '4_lag_7_median_amoSSTjfm', '4_lag_16_median_shSICsep', '5_lag_scpPSLjfm', '4_lag_20_median_amoSSTmjjaso', '10_lag_shSICmar']","[0.2935188636101716, 1.0587022990117527, 1.1740754544394079, 0.29351886361000235, 0.6136016419117866, 0.6062050900819732]","4_lag_10_median_stratZ50ndj04, 4_lag_7_median_amoSSTjfm, 4_lag_16_median_shSICsep, 5_lag_scpPSLjfm, 4_lag_20_median_amoSSTmjjaso, 10_lag_shSICmar_858_4"
