model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,shTSjfm,shigh,866.5,2005.5,0.6,15,1,1,11.043249576176693,0.16982001446735018,1755,False,"['1_lag_11_median_eurPSLjfm', '1_lag_12_median_nhSICsep', '1_lag_14_median_traMC', '1_lag_5_median_eurPSLjfm', '2_lag_atlSICjfm', '8_lag_shTSjfm']","[1.2362991542269872, 0.9668085617119361, 1.2777676681002679, 1.1585563879121104, 1.240098606923388, 0.9583466297548077]","1_lag_11_median_eurPSLjfm, 1_lag_12_median_nhSICsep, 1_lag_14_median_traMC, 1_lag_5_median_eurPSLjfm, 2_lag_atlSICjfm, 8_lag_shTSjfm_1755_1"
LRDropoutPSO,1,6,shTSjfm,shigh,867.5,2005.5,0.6,16,1,1,10.062786775558,0.4373509333922907,1885,False,"['13_lag_shTSjfm', '2_lag_mhfATL45', '1_lag_4_median_AMOCann', '12_lag_traFB', '1_lag_15_median_gyreSSTjfm', '1_lag_7_median_wnorPRjfm']","[2.215200273841269, 1.7863051649988677, 2.316866585612487, 2.0020231253917538, 2.1361941064397403, 2.3762728545125165]","13_lag_shTSjfm, 2_lag_mhfATL45, 1_lag_4_median_AMOCann, 12_lag_traFB, 1_lag_15_median_gyreSSTjfm, 1_lag_7_median_wnorPRjfm_1885_1"
LRDropoutPSO,2,6,shTSjfm,shigh,868.5,2005.5,0.6,17,1,1,9.09352950481624,0.518859369528451,2015,False,"['1_lag_11_median_mhfATL30', '7_lag_arcTSjfm', '2_lag_nchinaPRjja', '1_lag_4_median_traIFC', '1_lag_15_median_tripol2', '1_lag_7_median_nppc2SSTjfm']","[2.089923099814066, 2.05870328817954, 1.5018782293806172, 3.548754334488077, 1.6494890202173718, 7.3064331619001734]","1_lag_11_median_mhfATL30, 7_lag_arcTSjfm, 2_lag_nchinaPRjja, 1_lag_4_median_traIFC, 1_lag_15_median_tripol2, 1_lag_7_median_nppc2SSTjfm_2015_1"
LRDropoutPSO,3,6,shTSjfm,shigh,869.5,2005.5,0.6,18,1,1,10.605368817216153,0.10003717327928377,2145,False,"['1_lag_3_median_traFS', '1_lag_15_median_traIFC', '1_lag_5_median_nhSICsep', '1_lag_6_median_ensoSSTjfm', '5_lag_traEC', '1_lag_9_median_ismPRjja']","[1.7583644164426318, 1.7495053383834553, 2.198170852208792, 1.746570933368638, 1.652118683086002, 1.757851793937933]","1_lag_3_median_traFS, 1_lag_15_median_traIFC, 1_lag_5_median_nhSICsep, 1_lag_6_median_ensoSSTjfm, 5_lag_traEC, 1_lag_9_median_ismPRjja_2145_1"
LRDropoutPSO,4,6,shTSjfm,shigh,870.5,2005.5,0.6,19,1,1,13.393041682526214,0.02279338955705824,2275,False,"['18_lag_nhSICsep', '1_lag_15_median_traBS', '18_lag_ginwSSTjfm', '1_lag_17_median_traFS', '9_lag_traCA', '4_lag_AMOCann']","[0.43141988503263384, 5.9373213366211885, 3.196536925465839, 3.1882973629772167, 1.7085961987170215, 6.108244373205453]","18_lag_nhSICsep, 1_lag_15_median_traBS, 18_lag_ginwSSTjfm, 1_lag_17_median_traFS, 9_lag_traCA, 4_lag_AMOCann_2275_1"
LRDropoutPSO,5,6,shTSjfm,shigh,871.5,2005.5,0.6,20,1,1,10.42747288793977,0.2028195968739868,2405,False,"['1_lag_19_median_amo2', '1_lag_13_median_tripol3', '1_lag_19_median_traEC', '1_lag_gyreSSTjfm', '19_lag_shTSjfm', '1_lag_17_median_cetTSjfm']","[0.9089239757108949, 1.9905203549670318, 2.99232912298592, 4.401954378834166, 0.5008539695666077, 1.4688084626819986]","1_lag_19_median_amo2, 1_lag_13_median_tripol3, 1_lag_19_median_traEC, 1_lag_gyreSSTjfm, 19_lag_shTSjfm, 1_lag_17_median_cetTSjfm_2405_1"
LRDropoutPSO,6,6,shTSjfm,shigh,872.5,2005.5,0.6,21,1,1,7.4081384720690515,0.7276815551195133,2535,False,"['1_lag_2_median_glomaSSTjfm', '1_lag_7_median_satlSSTjfm', '1_lag_18_median_eapPSLjfm', '1_lag_10_median_traDP', '1_lag_13_median_glTSjfm', '10_lag_arcTSjfm']","[2.50514624063289, 2.7544493586296297, 2.065858010271411, 2.7076335188871563, 2.2460712174782533, 2.172528873961514]","1_lag_2_median_glomaSSTjfm, 1_lag_7_median_satlSSTjfm, 1_lag_18_median_eapPSLjfm, 1_lag_10_median_traDP, 1_lag_13_median_glTSjfm, 10_lag_arcTSjfm_2535_1"
LRDropoutPSO,7,6,shTSjfm,shigh,873.5,2005.5,0.6,22,2,2,8.429533506375297,0.6184837822234316,2535,False,"['4_lag_amo3', '18_lag_pdoSSTjfm', '2_lag_17_median_shTSjfm', '16_lag_traTLS', '12_lag_amo2', '15_lag_traDP']","[2.177773789896444, 2.7125376618101122, 2.903698386528555, 2.177781140358964, 2.177777253759363, 2.492643124227518]","4_lag_amo3, 18_lag_pdoSSTjfm, 2_lag_17_median_shTSjfm, 16_lag_traTLS, 12_lag_amo2, 15_lag_traDP_2535_2"
LRDropoutPSO,8,6,shTSjfm,shigh,874.5,2005.5,0.6,23,3,3,10.119972810408,0.4405283191994544,2535,False,"['3_lag_10_median_tripol2', '3_lag_14_median_atlSICjfm', '21_lag_yrvPRjja', '3_lag_14_median_traBS', '3_lag_11_median_traBS', '11_lag_traTLS']","[4.62089515205998, 0.178578955897148, 2.848727149575115, 1.1487639214478023, 2.1548671746600405, 1.8443533915240113]","3_lag_10_median_tripol2, 3_lag_14_median_atlSICjfm, 21_lag_yrvPRjja, 3_lag_14_median_traBS, 3_lag_11_median_traBS, 11_lag_traTLS_2535_3"
LRDropoutPSO,9,6,shTSjfm,shigh,875.5,2005.5,0.6,24,4,4,8.436256944364953,0.6927238912303889,2535,False,"['4_lag_11_median_mhfATL30', '4_lag_23_median_tripol1', '23_lag_gyreSSTjfm', '4_lag_19_median_neurTSjfm', '23_lag_mhfIP30', '6_lag_glomaSSTjfm']","[0.5572175343406442, 2.4663403525081566, 1.2450464023764134, 1.6025248126962488, 4.920972473842404, 9.7890887834049]","4_lag_11_median_mhfATL30, 4_lag_23_median_tripol1, 23_lag_gyreSSTjfm, 4_lag_19_median_neurTSjfm, 23_lag_mhfIP30, 6_lag_glomaSSTjfm_2535_4"
LRDropoutPSO,10,6,shTSjfm,shigh,876.5,2005.5,0.6,25,5,5,13.282984149358924,0.04810035403581291,2535,False,"['5_lag_13_median_stratZ50ndj04', '5_lag_23_median_traBS', '5_lag_11_median_traTLS', '5_lag_16_median_atlSICjfm', '17_lag_stratZ50ndj03', '5_lag_23_median_traIFC']","[3.5552583909259727, 4.19286474887965, 0.9478857933565266, 4.001582196652118, 1.527694531312262, 2.049462808283071]","5_lag_13_median_stratZ50ndj04, 5_lag_23_median_traBS, 5_lag_11_median_traTLS, 5_lag_16_median_atlSICjfm, 17_lag_stratZ50ndj03, 5_lag_23_median_traIFC_2535_5"
LRDropoutPSO,11,6,shTSjfm,shigh,877.5,2005.5,0.6,26,6,6,11.894587263054474,0.10911927006840116,2535,False,"['6_lag_7_median_amo1', '9_lag_eapPSLjfm', '21_lag_nhSICsep', '13_lag_traFSC', '6_lag_14_median_atlSICjfm', '25_lag_traMC']","[3.149342545992905, 2.4699802724765814, 1.0723860373225218, 0.5549470914865253, 5.354384161401162, 0.6722932832358701]","6_lag_7_median_amo1, 9_lag_eapPSLjfm, 21_lag_nhSICsep, 13_lag_traFSC, 6_lag_14_median_atlSICjfm, 25_lag_traMC_2535_6"
LRDropoutPSO,12,6,shTSjfm,shigh,878.5,2005.5,0.6,27,7,7,8.53395512573275,0.5984270524961559,2535,False,"['13_lag_mhfATL60', '12_lag_pdoSSTjfm', '7_lag_17_median_mhfATL60', '7_lag_19_median_glomaSSTjfm', '24_lag_mhfATL30', '21_lag_seurTSjfm']","[3.2820382840270153, 1.8809911313475496, 3.7658172242296377, 6.966708143488702, 1.178090222863588, 4.259618886208411]","13_lag_mhfATL60, 12_lag_pdoSSTjfm, 7_lag_17_median_mhfATL60, 7_lag_19_median_glomaSSTjfm, 24_lag_mhfATL30, 21_lag_seurTSjfm_2535_7"
LRDropoutPSO,13,6,shTSjfm,shigh,879.5,2005.5,0.6,28,8,8,12.03037318414537,-0.24181874530946476,2535,False,"['15_lag_shSICsep', '8_lag_21_median_mhfATL60', '8_lag_19_median_traWP', '8_lag_9_median_eurPSLjfm', '8_lag_26_median_traIT', '15_lag_traBO']","[6.086313088754696, 1.506128763728933, 1.877371464655928, 0.6713648304448299, 1.6984685950080785, 2.9493929461621127]","15_lag_shSICsep, 8_lag_21_median_mhfATL60, 8_lag_19_median_traWP, 8_lag_9_median_eurPSLjfm, 8_lag_26_median_traIT, 15_lag_traBO_2535_8"
LRDropoutPSO,14,6,shTSjfm,shigh,880.5,2005.5,0.6,29,9,9,12.434851140575136,0.016235839960125037,2535,False,"['9_lag_11_median_nchinaPRjja', '9_lag_22_median_stratZ50ndj02', '9_lag_22_median_ginwSSTjfm', '21_lag_nhSICsep', '9_lag_10_median_AMOCann', '9_lag_16_median_stratZ50ndj04']","[2.2806544941572815, 3.87408794373982, 4.28481035596719, 0.312592065728305, 0.43400210229839864, 0.3076650448719942]","9_lag_11_median_nchinaPRjja, 9_lag_22_median_stratZ50ndj02, 9_lag_22_median_ginwSSTjfm, 21_lag_nhSICsep, 9_lag_10_median_AMOCann, 9_lag_16_median_stratZ50ndj04_2535_9"
LRDropoutPSO,15,6,shTSjfm,shigh,881.5,2005.5,0.6,30,10,10,11.10391450502453,0.2414587447284146,2535,False,"['10_lag_21_median_ginwSSTjfm', '28_lag_stratZ50ndj04', '16_lag_stratZ50ndj02', '25_lag_eapPSLjfm', '10_lag_29_median_ismPRjja', '10_lag_12_median_nppc2SSTjfm']","[0.40282077155629636, 7.089885482186887, 1.6068782530900005, 4.906670463370094, 1.99121073246895, 0.664761604246296]","10_lag_21_median_ginwSSTjfm, 28_lag_stratZ50ndj04, 16_lag_stratZ50ndj02, 25_lag_eapPSLjfm, 10_lag_29_median_ismPRjja, 10_lag_12_median_nppc2SSTjfm_2535_10"
LRDropoutPSO,16,6,shTSjfm,shigh,882.5,2005.5,0.6,31,11,11,12.199934326239715,-0.17325873863605856,2535,False,"['14_lag_mhfIP30', '11_lag_traCA', '11_lag_22_median_traBS', '11_lag_13_median_traIFC', '11_lag_23_median_pdoSSTjfm', '11_lag_22_median_atlSICjfm']","[2.084172827014701, 0.25856095269661417, 1.2817848210270544, 4.437389434549811, 0.5951212533707011, 3.107363354934611]","14_lag_mhfIP30, 11_lag_traCA, 11_lag_22_median_traBS, 11_lag_13_median_traIFC, 11_lag_23_median_pdoSSTjfm, 11_lag_22_median_atlSICjfm_2535_11"
LRDropoutPSO,17,6,shTSjfm,shigh,883.5,2005.5,0.6,32,12,12,13.2915970079622,-0.0008663606128509672,2535,False,"['17_lag_wnorPRjfm', '30_lag_seurTSjfm', '14_lag_nhSICsep', '12_lag_30_median_traIFC', '12_lag_31_median_solFORC', '23_lag_traDP']","[1.471548591241639, 0.5362601747579188, 1.919836812617035, 4.987529411948128, 4.652351790346536, 1.1689886421152096]","17_lag_wnorPRjfm, 30_lag_seurTSjfm, 14_lag_nhSICsep, 12_lag_30_median_traIFC, 12_lag_31_median_solFORC, 23_lag_traDP_2535_12"
