model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,nhTSjfm,shigh,866.5,2005.5,0.8,15,1,1,13.469121079461978,0.7679845311478252,1755,False,"['13_lag_naoPSLjfm', '1_lag_8_median_ormenSSTjfm', '1_lag_11_median_AMOCann', '1_lag_14_median_atlSICjfm', '13_lag_glomaSSTjfm', '1_lag_10_median_nhSICsep']","[1.5026397295616725, 1.930124183931169, 1.4709473323391185, 1.4709527017788622, 1.9612595258859775, 1.9612113944521303]","13_lag_naoPSLjfm, 1_lag_8_median_ormenSSTjfm, 1_lag_11_median_AMOCann, 1_lag_14_median_atlSICjfm, 13_lag_glomaSSTjfm, 1_lag_10_median_nhSICsep_1755_1"
LRDropoutPSO,1,6,nhTSjfm,shigh,867.5,2005.5,0.8,16,1,1,12.286530713199541,0.7344003653627145,1885,False,"['1_lag_4_median_tripol2', '1_lag_6_median_alpi', '1_lag_13_median_yrvPRjja', '1_lag_13_median_amo1', '14_lag_yrvPRjja', '15_lag_AMOCann']","[1.3522040029606863, 0.9360201711633902, 0.7632041173340767, 4.135317397925318, 0.3163406788722334, 1.687236922754396]","1_lag_4_median_tripol2, 1_lag_6_median_alpi, 1_lag_13_median_yrvPRjja, 1_lag_13_median_amo1, 14_lag_yrvPRjja, 15_lag_AMOCann_1885_1"
LRDropoutPSO,2,6,nhTSjfm,shigh,868.5,2005.5,0.8,17,1,1,10.372945302287658,0.7566995410728616,2015,False,"['10_lag_traFS', '1_lag_8_median_glTSjfm', '1_lag_4_median_nppc3SSTjfm', '1_lag_13_median_cetTSjfm', '1_lag_11_median_traBS', '1_lag_9_median_traEU']","[4.932638028049556, 3.7198944542578705, 6.804364347364, 0.3342512668368336, 0.6450728198253071, 0.7675887293129051]","10_lag_traFS, 1_lag_8_median_glTSjfm, 1_lag_4_median_nppc3SSTjfm, 1_lag_13_median_cetTSjfm, 1_lag_11_median_traBS, 1_lag_9_median_traEU_2015_1"
LRDropoutPSO,3,6,nhTSjfm,shigh,869.5,2005.5,0.8,18,1,1,15.532947116959434,0.4069189577383139,2145,False,"['1_lag_2_median_amoSSTmjjaso', '1_lag_9_median_labSSTjfm', '1_lag_11_median_mhfATL30', '16_lag_arcTSjfm', '1_lag_17_median_samPSLann', '1_lag_12_median_samPSLann']","[1.8240321437469724, 3.760863040631177, 1.2175039383999913, 2.966771903879854, 3.0769225764986388, 4.80390718970098]","1_lag_2_median_amoSSTmjjaso, 1_lag_9_median_labSSTjfm, 1_lag_11_median_mhfATL30, 16_lag_arcTSjfm, 1_lag_17_median_samPSLann, 1_lag_12_median_samPSLann_2145_1"
LRDropoutPSO,4,6,nhTSjfm,shigh,870.5,2005.5,0.8,19,1,1,10.929579449534625,0.7563700802231911,2275,False,"['1_lag_4_median_atlSICsep', '1_lag_nppc3SSTjfm', '16_lag_stratZ50ndj02', '1_lag_5_median_nppc3SSTjfm', '7_lag_traEC', '1_lag_7_median_amo2']","[2.3314940255504446, 2.387517582923624, 2.8037140020918314, 2.3281081218627047, 2.2813557793648624, 2.118193000301556]","1_lag_4_median_atlSICsep, 1_lag_nppc3SSTjfm, 16_lag_stratZ50ndj02, 1_lag_5_median_nppc3SSTjfm, 7_lag_traEC, 1_lag_7_median_amo2_2275_1"
LRDropoutPSO,5,6,nhTSjfm,shigh,871.5,2005.5,0.8,20,1,1,12.899516391499345,0.6742539979918448,2405,False,"['11_lag_nhSICjfm', '16_lag_nppc2SSTjfm', '1_lag_4_median_glomaSSTjfm', '19_lag_amoSSTmjjaso', '16_lag_traMC', '16_lag_eurPSLjfm']","[0.4722039680287011, 1.3926716442326725, 2.6866933908308575, 3.7354524136370326, 3.3281969155592446, 0.22103269979489326]","11_lag_nhSICjfm, 16_lag_nppc2SSTjfm, 1_lag_4_median_glomaSSTjfm, 19_lag_amoSSTmjjaso, 16_lag_traMC, 16_lag_eurPSLjfm_2405_1"
LRDropoutPSO,6,6,nhTSjfm,shigh,872.5,2005.5,0.8,21,1,1,18.24351927872446,-0.16779058375056383,2535,False,"['19_lag_nhSICsep', '1_lag_6_median_ensoSSTjfm', '1_lag_20_median_stratZ50ndj02', '1_lag_16_median_ginwSSTjfm', '14_lag_mhfATL60', '1_lag_9_median_amo1']","[0.22251146138349753, 0.6445413940299183, 0.768570634162959, 2.2551876027869504, 1.35519889399494, 0.9701517071822003]","19_lag_nhSICsep, 1_lag_6_median_ensoSSTjfm, 1_lag_20_median_stratZ50ndj02, 1_lag_16_median_ginwSSTjfm, 14_lag_mhfATL60, 1_lag_9_median_amo1_2535_1"
LRDropoutPSO,7,6,nhTSjfm,shigh,873.5,2005.5,0.8,22,2,2,16.448878466070607,0.5105708829461527,2535,False,"['9_lag_traIT', '21_lag_traMC', '2_lag_21_median_stratZ50ndj01', '2_lag_18_median_nchinaPRjja', '2_lag_5_median_glomaSSTjfm', '2_lag_12_median_amo2']","[0.4248835049212385, 1.743694620533196, 2.253563184561882, 2.085445004696216, 8.973939775019112, 5.084283737313269]","9_lag_traIT, 21_lag_traMC, 2_lag_21_median_stratZ50ndj01, 2_lag_18_median_nchinaPRjja, 2_lag_5_median_glomaSSTjfm, 2_lag_12_median_amo2_2535_2"
LRDropoutPSO,8,6,nhTSjfm,shigh,874.5,2005.5,0.8,23,3,3,15.04845311712731,0.45119935576532955,2535,False,"['3_lag_19_median_cetTSjfm', '3_lag_18_median_traCA', '3_lag_19_median_atlSICjfm', '21_lag_traMC', '10_lag_glomaSSTjfm', '3_lag_7_median_naoPSLjfm']","[0.19885323806710176, 1.2507141633222965, 5.0811447261383496, 2.265214011778127, 5.139002663300857, 0.3623479034999555]","3_lag_19_median_cetTSjfm, 3_lag_18_median_traCA, 3_lag_19_median_atlSICjfm, 21_lag_traMC, 10_lag_glomaSSTjfm, 3_lag_7_median_naoPSLjfm_2535_3"
LRDropoutPSO,9,6,nhTSjfm,shigh,875.5,2005.5,0.8,24,4,4,14.105647927980158,0.35557679941494574,2535,False,"['4_lag_8_median_labSSTjfm', '4_lag_8_median_nhSICjfm', '5_lag_solFORC', '18_lag_stratZ50ndj01', '4_lag_13_median_labSSTjfm', '4_lag_23_median_scpPSLjfm']","[4.38701759369755, 2.1402893860858825, 5.885330596266247, 2.5776063666577347, 5.144773212663656, 2.196014560069985]","4_lag_8_median_labSSTjfm, 4_lag_8_median_nhSICjfm, 5_lag_solFORC, 18_lag_stratZ50ndj01, 4_lag_13_median_labSSTjfm, 4_lag_23_median_scpPSLjfm_2535_4"
LRDropoutPSO,10,6,nhTSjfm,shigh,876.5,2005.5,0.8,25,5,5,15.613431826020816,0.5520006313006819,2535,False,"['5_lag_21_median_eapPSLjfm', '6_lag_glomaSSTjfm', '20_lag_cetTSjfm', '5_lag_20_median_nchinaPRjja', '5_lag_pdoSSTjfm', '11_lag_arcTSjfm']","[2.3176841931329566, 7.929866755795956, 6.669978142810084, 2.803201440156311, 2.8046187555308455, 2.1384676348498317]","5_lag_21_median_eapPSLjfm, 6_lag_glomaSSTjfm, 20_lag_cetTSjfm, 5_lag_20_median_nchinaPRjja, 5_lag_pdoSSTjfm, 11_lag_arcTSjfm_2535_5"
LRDropoutPSO,11,6,nhTSjfm,shigh,877.5,2005.5,0.8,26,6,6,15.376899373419622,0.4365971595276106,2535,False,"['6_lag_17_median_atlSICsep', '6_lag_18_median_amo1', '6_lag_23_median_nhTSjfm', '6_lag_19_median_tripol1', '8_lag_wnorPRjfm', '6_lag_19_median_alpi']","[3.433357130529659, 5.612351661201709, 9.807218176259205, 0.8339220928428475, 2.5744272289037706, 1.085544944608488]","6_lag_17_median_atlSICsep, 6_lag_18_median_amo1, 6_lag_23_median_nhTSjfm, 6_lag_19_median_tripol1, 8_lag_wnorPRjfm, 6_lag_19_median_alpi_2535_6"
LRDropoutPSO,12,6,nhTSjfm,shigh,878.5,2005.5,0.8,27,7,7,11.959824609219396,0.774836970898974,2535,False,"['15_lag_nppc3SSTjfm', '7_lag_20_median_ormenSSTjfm', '11_lag_nppc2SSTjfm', '7_lag_14_median_traDS', '7_lag_15_median_glTSjfm', '7_lag_8_median_mhfATL45']","[0.7457901892983614, 2.070581156467684, 0.2808342530081873, 1.613917444811614, 6.5475654626375395, 1.301176036450432]","15_lag_nppc3SSTjfm, 7_lag_20_median_ormenSSTjfm, 11_lag_nppc2SSTjfm, 7_lag_14_median_traDS, 7_lag_15_median_glTSjfm, 7_lag_8_median_mhfATL45_2535_7"
LRDropoutPSO,13,6,nhTSjfm,shigh,879.5,2005.5,0.8,28,8,8,18.06144815234623,0.11153429005454113,2535,False,"['15_lag_eapPSLjfm', '8_lag_25_median_wnorPRjfm', '8_lag_24_median_ensoSSTjfm', '8_lag_25_median_neurTSjfm', '8_lag_18_median_ginwSSTjfm', '8_lag_24_median_stratZ50ndj04']","[2.1191190566850233, 2.1796767655602385, 2.1187430897960335, 2.1790983155801067, 2.1322230246366893, 2.8248557491011095]","15_lag_eapPSLjfm, 8_lag_25_median_wnorPRjfm, 8_lag_24_median_ensoSSTjfm, 8_lag_25_median_neurTSjfm, 8_lag_18_median_ginwSSTjfm, 8_lag_24_median_stratZ50ndj04_2535_8"
