model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO_50percent,0,6,glomaSSTjfm,slow,866.5,2005.5,0.6,15,5,5,8.171193821240303,0.06363903289539903,1235,False,"['7_lag_traWP', '6_lag_amo1', '5_lag_9_median_traBS', '5_lag_8_median_mhfATL45', '5_lag_8_median_traCA', '5_lag_13_median_yrvPRjja']","[0.37161404610410564, 0.2849278107069841, 0.516040065047159, 0.5698519814040257, 0.2849260392536712, 0.2849260145856328]","7_lag_traWP, 6_lag_amo1, 5_lag_9_median_traBS, 5_lag_8_median_mhfATL45, 5_lag_8_median_traCA, 5_lag_13_median_yrvPRjja_1235_5"
LRDropoutPSO_50percent,1,6,glomaSSTjfm,slow,867.5,2005.5,0.6,16,6,6,7.305665786318354,0.6752542116577515,1235,False,"['11_lag_neurTSjfm', '6_lag_8_median_mhfIP30', '14_lag_stratZ50ndj02', '6_lag_12_median_traIFC', '13_lag_gyreSSTjfm', '6_lag_13_median_glomaSSTjfm']","[0.6949482255411639, 0.694944155392155, 0.6949455457218856, 0.6949490006326935, 0.6949451200753204, 1.3898882997666635]","11_lag_neurTSjfm, 6_lag_8_median_mhfIP30, 14_lag_stratZ50ndj02, 6_lag_12_median_traIFC, 13_lag_gyreSSTjfm, 6_lag_13_median_glomaSSTjfm_1235_6"
LRDropoutPSO_50percent,2,6,glomaSSTjfm,slow,868.5,2005.5,0.6,17,7,7,8.170266060394187,0.18897409374485477,1235,False,"['7_lag_16_median_shSICmar', '7_lag_14_median_solFORC', '7_lag_10_median_scpPSLjfm', '7_lag_11_median_mhfATL45', '7_lag_9_median_mhfIP30', '13_lag_traCA']","[1.0731436635024731, 0.5365718369747972, 0.5365718323831246, 0.5365718334870488, 0.5694680610022748, 0.5365718317932229]","7_lag_16_median_shSICmar, 7_lag_14_median_solFORC, 7_lag_10_median_scpPSLjfm, 7_lag_11_median_mhfATL45, 7_lag_9_median_mhfIP30, 13_lag_traCA_1235_7"
LRDropoutPSO_50percent,3,6,glomaSSTjfm,slow,869.5,2005.5,0.6,18,8,8,8.108162979042305,0.23310679963041303,1235,False,"['13_lag_arcTSjfm', '13_lag_atlSICjfm', '15_lag_stratZ50ndj01', '8_lag_12_median_gyreSSTjfm', '8_lag_16_median_traEC', '8_lag_17_median_solFORC']","[0.37578496920863025, 0.5826778976516218, 0.3757835715921233, 0.37578439071043024, 0.7515671129674908, 0.375785740988142]","13_lag_arcTSjfm, 13_lag_atlSICjfm, 15_lag_stratZ50ndj01, 8_lag_12_median_gyreSSTjfm, 8_lag_16_median_traEC, 8_lag_17_median_solFORC_1235_8"
LRDropoutPSO_50percent,4,6,glomaSSTjfm,slow,870.5,2005.5,0.6,19,9,9,7.964546818322968,0.373703519187229,1235,False,"['10_lag_labSSTjfm', '9_lag_18_median_yrvPRjja', '9_lag_14_median_satlSSTjfm', '11_lag_nppc3SSTjfm', '9_lag_15_median_traTLS', '11_lag_solFORC']","[1.2620154015303815, 0.9650890028030277, 1.2615497121484656, 0.6321217890214513, 0.6312870835301753, 0.6319218780488757]","10_lag_labSSTjfm, 9_lag_18_median_yrvPRjja, 9_lag_14_median_satlSSTjfm, 11_lag_nppc3SSTjfm, 9_lag_15_median_traTLS, 11_lag_solFORC_1235_9"
LRDropoutPSO_50percent,5,6,glomaSSTjfm,slow,871.5,2005.5,0.6,20,10,10,7.96760854773854,0.46895573240057936,1235,False,"['10_lag_13_median_satlSSTjfm', '10_lag_13_median_traEC', '10_lag_18_median_scpPSLjfm', '17_lag_eapPSLjfm', '12_lag_shSICmar', '10_lag_16_median_wnorPRjfm']","[1.0528390945345971, 0.5371746743078852, 0.526419547483655, 0.5264195472779488, 0.8594707776996372, 0.5264195480779624]","10_lag_13_median_satlSSTjfm, 10_lag_13_median_traEC, 10_lag_18_median_scpPSLjfm, 17_lag_eapPSLjfm, 12_lag_shSICmar, 10_lag_16_median_wnorPRjfm_1235_10"
LRDropoutPSO_50percent,6,6,glomaSSTjfm,slow,872.5,2005.5,0.6,21,11,11,8.475846258967508,-0.1806422968949242,1235,False,"['11_lag_17_median_mhfIP30', '11_lag_17_median_glTSjfm', '12_lag_shSICsep', '18_lag_atlSICsep', '11_lag_20_median_shSICsep', '11_lag_20_median_amo2']","[0.6297502955465465, 0.6296358294877237, 1.041735278415801, 0.6296306584164973, 1.2591425344857923, 0.9247779591997712]","11_lag_17_median_mhfIP30, 11_lag_17_median_glTSjfm, 12_lag_shSICsep, 18_lag_atlSICsep, 11_lag_20_median_shSICsep, 11_lag_20_median_amo2_1235_11"
LRDropoutPSO_50percent,7,6,glomaSSTjfm,slow,873.5,2005.5,0.6,22,12,12,8.160905652331584,0.2828738333836536,1235,False,"['21_lag_scpPSLjfm', '16_lag_tripol1', '14_lag_traBO', '14_lag_yrvPRjja', '12_lag_14_median_traFSC', '12_lag_21_median_ensoSSTjfm']","[0.361889929288977, 0.7237798585476093, 0.361889929274588, 0.4748306250831829, 0.723779858548139, 0.3618899292741405]","21_lag_scpPSLjfm, 16_lag_tripol1, 14_lag_traBO, 14_lag_yrvPRjja, 12_lag_14_median_traFSC, 12_lag_21_median_ensoSSTjfm_1235_12"
LRDropoutPSO_50percent,8,6,glomaSSTjfm,slow,874.5,2005.5,0.6,23,13,13,8.274128606957184,0.21144515041421863,1235,False,"['13_lag_21_median_shSICmar', '21_lag_stratZ50ndj04', '13_lag_17_median_shTSjfm', '14_lag_AMOCann', '13_lag_17_median_amo3', '15_lag_glTSjfm']","[1.3699579353165798, 0.6849789676593097, 1.3699579353153202, 0.6849789676582975, 0.6849789676585112, 0.6849789676584852]","13_lag_21_median_shSICmar, 21_lag_stratZ50ndj04, 13_lag_17_median_shTSjfm, 14_lag_AMOCann, 13_lag_17_median_amo3, 15_lag_glTSjfm_1235_13"
LRDropoutPSO_50percent,9,6,glomaSSTjfm,slow,875.5,2005.5,0.6,24,14,14,8.521358500282782,-0.326008757049542,1235,False,"['14_lag_20_median_amo1', '22_lag_traEC', '22_lag_shTSjfm', '14_lag_17_median_atlSICjfm', '22_lag_nhSICjfm', '19_lag_traEC']","[0.6107513771091535, 0.4110220992786255, 0.611104301161848, 0.5828656562949124, 0.3055670613049358, 0.3056254507405059]","14_lag_20_median_amo1, 22_lag_traEC, 22_lag_shTSjfm, 14_lag_17_median_atlSICjfm, 22_lag_nhSICjfm, 19_lag_traEC_1235_14"
