model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRforcedPSO_75percent,0,6,glomaSSTjfm,shigh,866.5,2005.5,0.6,15,5,5,10.771850798993531,0.05374111457643764,1235,False,"['5_lag_6_median_shSICmar', '10_lag_shSICsep', '5_lag_AMOCann', '5_lag_10_median_mhfATL60', '12_lag_traIFC', '9_lag_naoPSLjfm']","[1.9625277300680206, 2.51518461810443, 0.6287961545268809, 0.6287961545261613, 0.8923479120122928, 0.6287961545263197]","5_lag_6_median_shSICmar, 10_lag_shSICsep, 5_lag_AMOCann, 5_lag_10_median_mhfATL60, 12_lag_traIFC, 9_lag_naoPSLjfm_1235_5"
LRforcedPSO_75percent,1,6,glomaSSTjfm,shigh,867.5,2005.5,0.6,16,6,6,8.387833393079717,0.7240713595351811,1235,False,"['6_lag_10_median_nhSICjfm', '11_lag_eapPSLjfm', '6_lag_7_median_amoSSTmjjaso', '9_lag_amo2', '10_lag_mhfIP30', '13_lag_eapPSLjfm']","[1.258572544146214, 0.7463748806253295, 2.0977283096974677, 2.9854993894027824, 0.7463748473517593, 0.7463748483708073]","6_lag_10_median_nhSICjfm, 11_lag_eapPSLjfm, 6_lag_7_median_amoSSTmjjaso, 9_lag_amo2, 10_lag_mhfIP30, 13_lag_eapPSLjfm_1235_6"
LRforcedPSO_75percent,2,6,glomaSSTjfm,shigh,868.5,2005.5,0.6,17,7,7,10.253442304101997,0.5120306618700387,1235,False,"['7_lag_15_median_traFSC', '14_lag_labSSTjfm', '7_lag_13_median_solFORC', '7_lag_13_median_traMC', '7_lag_16_median_stratZ50ndj02', '9_lag_mhfATL60']","[1.3093172245982856, 1.0371275122179995, 4.148510048871882, 1.0371275122179893, 1.0371275122180041, 1.037127512218009]","7_lag_15_median_traFSC, 14_lag_labSSTjfm, 7_lag_13_median_solFORC, 7_lag_13_median_traMC, 7_lag_16_median_stratZ50ndj02, 9_lag_mhfATL60_1235_7"
LRforcedPSO_75percent,3,6,glomaSSTjfm,shigh,869.5,2005.5,0.6,18,8,8,8.52467488133549,0.6982016707902664,1235,False,"['8_lag_17_median_stratZ50ndj04', '8_lag_11_median_atlSICsep', '11_lag_ormenSSTjfm', '10_lag_seurTSjfm', '8_lag_15_median_shSICmar', '8_lag_10_median_eapPSLjfm']","[2.898739786963002, 0.7246849467410142, 0.7246849467409101, 0.7246849467408734, 2.89873978696306, 1.1338012965752406]","8_lag_17_median_stratZ50ndj04, 8_lag_11_median_atlSICsep, 11_lag_ormenSSTjfm, 10_lag_seurTSjfm, 8_lag_15_median_shSICmar, 8_lag_10_median_eapPSLjfm_1235_8"
LRforcedPSO_75percent,4,6,glomaSSTjfm,shigh,870.5,2005.5,0.6,19,9,9,7.800876858477529,0.719694254616128,1235,False,"['9_lag_traMC', '10_lag_pdoSSTjfm', '9_lag_18_median_solFORC', '9_lag_13_median_shSICmar', '9_lag_18_median_glomaSSTjfm', '12_lag_traFSC']","[0.7399475731222397, 0.7399475731250243, 2.959790292341175, 1.6476925570114365, 2.959790292483367, 0.8335711168614045]","9_lag_traMC, 10_lag_pdoSSTjfm, 9_lag_18_median_solFORC, 9_lag_13_median_shSICmar, 9_lag_18_median_glomaSSTjfm, 12_lag_traFSC_1235_9"
LRforcedPSO_75percent,5,6,glomaSSTjfm,shigh,871.5,2005.5,0.6,20,10,10,8.261922046268612,0.7004399397139399,1235,False,"['10_lag_13_median_shTSjfm', '10_lag_15_median_traFB', '10_lag_18_median_mhfATL60', '13_lag_ensoSSTjfm', '10_lag_14_median_scpPSLjfm', '14_lag_nhSICjfm']","[4.158392720439902, 1.5231164639655161, 1.039598180110281, 1.0395981801100274, 1.0496634100407127, 1.0395981801100502]","10_lag_13_median_shTSjfm, 10_lag_15_median_traFB, 10_lag_18_median_mhfATL60, 13_lag_ensoSSTjfm, 10_lag_14_median_scpPSLjfm, 14_lag_nhSICjfm_1235_10"
LRforcedPSO_75percent,6,6,glomaSSTjfm,shigh,872.5,2005.5,0.6,21,11,11,9.136445994953831,0.6085607710024996,1235,False,"['19_lag_nppc3SSTjfm', '13_lag_shTSjfm', '16_lag_traIT', '11_lag_18_median_traFSC', '11_lag_20_median_traDP', '11_lag_15_median_traWP']","[0.934359862966079, 3.737439451863502, 1.1220430657437699, 0.9343598629658932, 1.372577906063378, 0.9343598629661223]","19_lag_nppc3SSTjfm, 13_lag_shTSjfm, 16_lag_traIT, 11_lag_18_median_traFSC, 11_lag_20_median_traDP, 11_lag_15_median_traWP_1235_11"
LRforcedPSO_75percent,7,6,glomaSSTjfm,shigh,873.5,2005.5,0.6,22,12,12,11.172794120221353,-0.14955098474622427,1235,False,"['12_lag_18_median_nchinaPRjja', '12_lag_14_median_wnorPRjfm', '14_lag_stratZ50ndj03', '12_lag_16_median_pdoSSTjfm', '12_lag_15_median_eurPSLjfm', '19_lag_traFS']","[1.0632494031583497, 0.3191999475183387, 0.31919994751861713, 0.3191999475183545, 1.2767997900716008, 0.966979523578365]","12_lag_18_median_nchinaPRjja, 12_lag_14_median_wnorPRjfm, 14_lag_stratZ50ndj03, 12_lag_16_median_pdoSSTjfm, 12_lag_15_median_eurPSLjfm, 19_lag_traFS_1235_12"
LRforcedPSO_75percent,8,6,glomaSSTjfm,shigh,874.5,2005.5,0.6,23,13,13,9.203412463623678,0.5807896879850208,1235,False,"['13_lag_21_median_shSICmar', '13_lag_15_median_amo2', '17_lag_amo1', '22_lag_glTSjfm', '13_lag_17_median_satlSSTjfm', '13_lag_20_median_traMC']","[2.327818499017285, 0.5819546247543441, 0.5819546247544474, 0.581954624754367, 2.327818498914734, 1.3617430309273546]","13_lag_21_median_shSICmar, 13_lag_15_median_amo2, 17_lag_amo1, 22_lag_glTSjfm, 13_lag_17_median_satlSSTjfm, 13_lag_20_median_traMC_1235_13"
LRforcedPSO_75percent,9,6,glomaSSTjfm,shigh,875.5,2005.5,0.6,24,14,14,10.191904094692408,0.4462573425030802,1235,False,"['23_lag_amo2', '14_lag_traBS', '14_lag_18_median_traDS', '22_lag_nhSICjfm', '14_lag_arcTSjfm', '14_lag_15_median_nhSICjfm']","[2.5352977564302708, 0.633824439107596, 0.6338244391213324, 1.3468886643832783, 1.1666426292337375, 0.6338244391376525]","23_lag_amo2, 14_lag_traBS, 14_lag_18_median_traDS, 22_lag_nhSICjfm, 14_lag_arcTSjfm, 14_lag_15_median_nhSICjfm_1235_14"
