model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,amo1,slow,866.5,2005.5,0.6,15,5,5,9.254319179101023,0.5123788161035203,1235,False,"['5_lag_11_median_glomaSSTjfm', '9_lag_yrvPRjja', '10_lag_amoSSTmjjaso', '11_lag_stratZ50ndj01', '12_lag_ismPRjja', '6_lag_nppc3SSTjfm']","[4.15912927589776, 2.411874414723794, 1.729712693355875, 2.0231617861004096, 3.908339969747555, 1.2606583486607654]","5_lag_11_median_glomaSSTjfm, 9_lag_yrvPRjja, 10_lag_amoSSTmjjaso, 11_lag_stratZ50ndj01, 12_lag_ismPRjja, 6_lag_nppc3SSTjfm_1235_5"
LRDropoutPSO,1,6,amo1,slow,867.5,2005.5,0.6,16,6,6,10.390101432685778,0.18240325033023866,1235,False,"['6_lag_14_median_traFS', '6_lag_11_median_scpPSLjfm', '6_lag_seurTSjfm', '13_lag_traFSC', '6_lag_9_median_nppc2SSTjfm', '15_lag_traBS']","[1.1378529974303717, 1.4003395512369066, 1.1324625996259103, 1.3587231167236742, 1.39063403612, 1.5099293862459147]","6_lag_14_median_traFS, 6_lag_11_median_scpPSLjfm, 6_lag_seurTSjfm, 13_lag_traFSC, 6_lag_9_median_nppc2SSTjfm, 15_lag_traBS_1235_6"
LRDropoutPSO,2,6,amo1,slow,868.5,2005.5,0.6,17,7,7,10.75947598262438,0.051955070820772616,1235,False,"['7_lag_11_median_cetTSjfm', '14_lag_traIFC', '7_lag_mhfATL45', '7_lag_16_median_traDP', '13_lag_traMC', '14_lag_satlSSTjfm']","[2.0335649537891025, 2.2076346903081276, 1.9094218712546531, 2.1868591215675637, 1.9233187178388973, 1.9444444245527355]","7_lag_11_median_cetTSjfm, 14_lag_traIFC, 7_lag_mhfATL45, 7_lag_16_median_traDP, 13_lag_traMC, 14_lag_satlSSTjfm_1235_7"
LRDropoutPSO,3,6,amo1,slow,869.5,2005.5,0.6,18,8,8,9.81276395116103,0.39724326238860236,1235,False,"['13_lag_satlSSTjfm', '10_lag_nhTSjfm', '13_lag_solFORC', '8_lag_10_median_tripol3', '12_lag_tripol2', '17_lag_traCA']","[1.9463444040636961, 0.9206675215657452, 3.4721752834691806, 2.004724344782753, 0.6672870568642892, 0.7053872800096563]","13_lag_satlSSTjfm, 10_lag_nhTSjfm, 13_lag_solFORC, 8_lag_10_median_tripol3, 12_lag_tripol2, 17_lag_traCA_1235_8"
LRDropoutPSO,4,6,amo1,slow,870.5,2005.5,0.6,19,9,9,12.081744768707887,-0.10817039088368506,1235,False,"['16_lag_ginwSSTjfm', '17_lag_arcTSjfm', '9_lag_wnorPRjfm', '17_lag_amo2', '9_lag_11_median_naoPSLjfm', '14_lag_nhSICjfm']","[4.883069888127984, 4.863259555291957, 2.9790241995399214, 1.4394736057636344, 0.9051610034341557, 2.7766051249695733]","16_lag_ginwSSTjfm, 17_lag_arcTSjfm, 9_lag_wnorPRjfm, 17_lag_amo2, 9_lag_11_median_naoPSLjfm, 14_lag_nhSICjfm_1235_9"
LRDropoutPSO,5,6,amo1,slow,871.5,2005.5,0.6,20,10,10,9.857269880158077,0.444463525172704,1235,False,"['10_lag_13_median_mhfIP30', '10_lag_12_median_shTSjfm', '10_lag_13_median_stratZ50ndj04', '10_lag_19_median_stratZ50ndj03', '10_lag_15_median_traEU', '14_lag_traMC']","[3.11191508549307, 2.936984862539869, 2.8566193232235095, 2.9386720970829328, 2.5995942138153056, 3.4527273472236866]","10_lag_13_median_mhfIP30, 10_lag_12_median_shTSjfm, 10_lag_13_median_stratZ50ndj04, 10_lag_19_median_stratZ50ndj03, 10_lag_15_median_traEU, 14_lag_traMC_1235_10"
LRDropoutPSO,6,6,amo1,slow,872.5,2005.5,0.6,21,11,11,11.545171416724253,-0.06627934946895188,1235,False,"['15_lag_tripol1', '11_lag_19_median_stratZ50ndj03', '20_lag_stratZ50ndj04', '20_lag_traFSC', '11_lag_15_median_mhfATL30', '11_lag_13_median_traFB']","[3.5789257288571434, 3.1388715801975913, 1.7765095897357064, 0.1410891115500199, 1.3801480365423515, 2.736179449154786]","15_lag_tripol1, 11_lag_19_median_stratZ50ndj03, 20_lag_stratZ50ndj04, 20_lag_traFSC, 11_lag_15_median_mhfATL30, 11_lag_13_median_traFB_1235_11"
LRDropoutPSO,7,6,amo1,slow,873.5,2005.5,0.6,22,12,12,10.848565716844744,-0.08072086546691497,1235,False,"['15_lag_amo1', '20_lag_traFS', '12_lag_15_median_neurTSjfm', '12_lag_18_median_traEC', '13_lag_traWP', '12_lag_14_median_ginwSSTjfm']","[1.108272236680002, 1.106352733722167, 0.9905888364715965, 1.3204956590138976, 1.0508548081660674, 0.9905129297609536]","15_lag_amo1, 20_lag_traFS, 12_lag_15_median_neurTSjfm, 12_lag_18_median_traEC, 13_lag_traWP, 12_lag_14_median_ginwSSTjfm_1235_12"
LRDropoutPSO,8,6,amo1,slow,874.5,2005.5,0.6,23,13,13,11.556289280543893,-0.11315359170983566,1235,False,"['15_lag_pdoSSTjfm', '13_lag_20_median_atlSICsep', '13_lag_21_median_traFS', '13_lag_22_median_traTLS', '18_lag_wnorPRjfm', '22_lag_solFORC']","[0.22383528650138373, 0.11066405906384347, 5.023752616607535, 0.055492742957524044, 1.346614671415347, 2.6121370932383954]","15_lag_pdoSSTjfm, 13_lag_20_median_atlSICsep, 13_lag_21_median_traFS, 13_lag_22_median_traTLS, 18_lag_wnorPRjfm, 22_lag_solFORC_1235_13"
LRDropoutPSO,9,6,amo1,slow,875.5,2005.5,0.6,24,14,14,11.3473384062956,0.08547703773371067,1235,False,"['14_lag_22_median_traBO', '14_lag_21_median_stratZ50ndj02', '22_lag_traDP', '21_lag_traBO', '16_lag_traIT', '14_lag_19_median_alpi']","[2.422143001739103, 2.1669335090793673, 2.1649035131511263, 2.579108968346359, 2.2486665231637732, 2.8859376076231316]","14_lag_22_median_traBO, 14_lag_21_median_stratZ50ndj02, 22_lag_traDP, 21_lag_traBO, 16_lag_traIT, 14_lag_19_median_alpi_1235_14"
