model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRforcedPSO_10percent,0,6,shTSjfm,slow,866.5,2005.5,0.6,15,5,5,8.317058003677555,0.26980534727706373,1235,False,"['5_lag_10_median_traMC', '9_lag_glTSjfm', '14_lag_traCA', '7_lag_satlSSTjfm', '5_lag_11_median_nppc3SSTjfm', '5_lag_8_median_alpi']","[4.747634230490284, 2.6434552662681536, 2.018916501206327, 3.4368253807748044, 0.09218108001110004, 0.42353802786547945]","5_lag_10_median_traMC, 9_lag_glTSjfm, 14_lag_traCA, 7_lag_satlSSTjfm, 5_lag_11_median_nppc3SSTjfm, 5_lag_8_median_alpi_1235_5"
LRforcedPSO_10percent,1,6,shTSjfm,slow,867.5,2005.5,0.6,16,6,6,9.911239280493398,0.17840975979159315,1235,False,"['9_lag_mhfATL30', '14_lag_stratZ50ndj04', '9_lag_stratZ50ndj04', '15_lag_tripol1', '7_lag_glTSjfm', '6_lag_8_median_yrvPRjja']","[5.479959718765568, 1.4838781265775953, 3.1937492333931505, 3.328702311692213, 2.1137332339768093, 0.8104255458520164]","9_lag_mhfATL30, 14_lag_stratZ50ndj04, 9_lag_stratZ50ndj04, 15_lag_tripol1, 7_lag_glTSjfm, 6_lag_8_median_yrvPRjja_1235_6"
LRforcedPSO_10percent,2,6,shTSjfm,slow,868.5,2005.5,0.6,17,7,7,9.08920319711808,0.19970068536242164,1235,False,"['7_lag_13_median_traBS', '8_lag_traFS', '8_lag_glomaSSTjfm', '7_lag_16_median_ensoSSTjfm', '15_lag_satlSSTjfm', '14_lag_atlSICsep']","[2.363764463854867, 0.5379143950461334, 3.42543413169145, 4.085613519558821, 1.7975360628235588, 1.6137516849392934]","7_lag_13_median_traBS, 8_lag_traFS, 8_lag_glomaSSTjfm, 7_lag_16_median_ensoSSTjfm, 15_lag_satlSSTjfm, 14_lag_atlSICsep_1235_7"
LRforcedPSO_10percent,3,6,shTSjfm,slow,869.5,2005.5,0.6,18,8,8,10.366255258281955,-0.2568439505634386,1235,False,"['8_lag_12_median_atlSICsep', '8_lag_9_median_neurTSjfm', '12_lag_traTLS', '8_lag_11_median_mhfATL30', '15_lag_stratZ50ndj04', '13_lag_samPSLann']","[1.154240246028774, 1.7489687191199828, 3.488057105938653, 2.151184142008704, 0.8688995390817951, 0.6704139344049143]","8_lag_12_median_atlSICsep, 8_lag_9_median_neurTSjfm, 12_lag_traTLS, 8_lag_11_median_mhfATL30, 15_lag_stratZ50ndj04, 13_lag_samPSLann_1235_8"
LRforcedPSO_10percent,4,6,shTSjfm,slow,870.5,2005.5,0.6,19,9,9,9.580879293916395,0.0023187102426258186,1235,False,"['9_lag_17_median_atlSICjfm', '9_lag_11_median_mhfIP30', '9_lag_12_median_traTLS', '9_lag_13_median_mhfATL45', '14_lag_solFORC', '13_lag_AMOCann']","[0.7780085424831551, 0.7073100952844076, 3.0651589268050756, 1.167006577178169, 2.0734853025853344, 2.7855031859817174]","9_lag_17_median_atlSICjfm, 9_lag_11_median_mhfIP30, 9_lag_12_median_traTLS, 9_lag_13_median_mhfATL45, 14_lag_solFORC, 13_lag_AMOCann_1235_9"
LRforcedPSO_10percent,5,6,shTSjfm,slow,871.5,2005.5,0.6,20,10,10,8.134566839523586,0.6516751154834802,1235,False,"['10_lag_17_median_mhfIP30', '17_lag_nppc3SSTjfm', '17_lag_pdoSSTjfm', '10_lag_wnorPRjfm', '10_lag_19_median_nhTSjfm', '10_lag_13_median_traIT']","[2.5826201370467183, 2.887010069164935, 1.920203410078079, 1.7082228412376566, 4.498227754315341, 0.5873110102485413]","10_lag_17_median_mhfIP30, 17_lag_nppc3SSTjfm, 17_lag_pdoSSTjfm, 10_lag_wnorPRjfm, 10_lag_19_median_nhTSjfm, 10_lag_13_median_traIT_1235_10"
LRforcedPSO_10percent,6,6,shTSjfm,slow,872.5,2005.5,0.6,21,11,11,9.727918998539556,0.2173339701615845,1235,False,"['11_lag_16_median_shSICmar', '11_lag_16_median_eurPSLjfm', '11_lag_20_median_traEU', '11_lag_14_median_traFB', '15_lag_seurTSjfm', '13_lag_traEU']","[4.829578155478524, 3.8719157353852154, 0.9625983272349892, 0.2963126112100216, 4.2189044935768205, 1.8829603065239908]","11_lag_16_median_shSICmar, 11_lag_16_median_eurPSLjfm, 11_lag_20_median_traEU, 11_lag_14_median_traFB, 15_lag_seurTSjfm, 13_lag_traEU_1235_11"
LRforcedPSO_10percent,7,6,shTSjfm,slow,873.5,2005.5,0.6,22,12,12,11.840185503584284,-0.41672771366969974,1235,False,"['17_lag_nhSICjfm', '15_lag_nchinaPRjja', '12_lag_21_median_traBO', '12_lag_20_median_eapPSLjfm', '16_lag_glomaSSTjfm', '12_lag_21_median_traEU']","[4.285477988200643, 0.10772829020939945, 0.2890466011122168, 3.484016246808663, 0.626081850859098, 2.9663616226876997]","17_lag_nhSICjfm, 15_lag_nchinaPRjja, 12_lag_21_median_traBO, 12_lag_20_median_eapPSLjfm, 16_lag_glomaSSTjfm, 12_lag_21_median_traEU_1235_12"
LRforcedPSO_10percent,8,6,shTSjfm,slow,874.5,2005.5,0.6,23,13,13,12.387699922660335,-0.3139760827062893,1235,False,"['18_lag_stratZ50ndj02', '13_lag_17_median_amoSSTmjjaso', '14_lag_traFS', '15_lag_gyreSSTjfm', '13_lag_19_median_traIFC', '13_lag_19_median_atlSICjfm']","[0.978589247840544, 0.7817829186267584, 3.3737195023888145, 2.506528364671503, 0.8797765103636692, 3.9057179244382247]","18_lag_stratZ50ndj02, 13_lag_17_median_amoSSTmjjaso, 14_lag_traFS, 15_lag_gyreSSTjfm, 13_lag_19_median_traIFC, 13_lag_19_median_atlSICjfm_1235_13"
LRforcedPSO_10percent,9,6,shTSjfm,slow,875.5,2005.5,0.6,24,14,14,8.798885806210146,-0.09981838363146697,1235,False,"['14_lag_23_median_shSICmar', '14_lag_19_median_solFORC', '19_lag_tripol2', '16_lag_amo1', '14_lag_16_median_gyreSSTjfm', '14_lag_21_median_traFSC']","[1.8979146449012525, 1.8228645204568998, 0.37307037288795364, 0.9728264349271143, 1.8268356447182477, 0.6693753382891661]","14_lag_23_median_shSICmar, 14_lag_19_median_solFORC, 19_lag_tripol2, 16_lag_amo1, 14_lag_16_median_gyreSSTjfm, 14_lag_21_median_traFSC_1235_14"
