model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,glTSjfm,slow,866.5,2005.5,0.6,15,5,5,11.71256371552549,-0.45905955986459274,1235,False,"['10_lag_tripol2', '9_lag_nchinaPRjja', '5_lag_11_median_atlSICjfm', '5_lag_13_median_traDP', '7_lag_satlSSTjfm', '5_lag_13_median_seurTSjfm']","[0.4786792482598301, 3.964004387318358, 2.2758007898970956, 0.08269240998179761, 0.8789713600346509, 1.7769514972645197]","10_lag_tripol2, 9_lag_nchinaPRjja, 5_lag_11_median_atlSICjfm, 5_lag_13_median_traDP, 7_lag_satlSSTjfm, 5_lag_13_median_seurTSjfm_1235_5"
LRDropoutPSO,1,6,glTSjfm,slow,867.5,2005.5,0.6,16,6,6,9.612169082272507,0.09583817227416665,1235,False,"['6_lag_10_median_tripol3', '7_lag_tripol1', '6_lag_14_median_ginwSSTjfm', '8_lag_traBO', '7_lag_traMC', '6_lag_13_median_traFB']","[1.2799570962622742, 1.5943157081713049, 1.3094713529035493, 1.1957443098080027, 1.1957370314294808, 1.1957368492178435]","6_lag_10_median_tripol3, 7_lag_tripol1, 6_lag_14_median_ginwSSTjfm, 8_lag_traBO, 7_lag_traMC, 6_lag_13_median_traFB_1235_6"
LRDropoutPSO,2,6,glTSjfm,slow,868.5,2005.5,0.6,17,7,7,10.872105342306675,0.0682999894165755,1235,False,"['8_lag_wnorPRjfm', '7_lag_8_median_traIT', '10_lag_amo3', '10_lag_ismPRjja', '7_lag_11_median_AMOCann', '15_lag_nhSICsep']","[0.9001337691168487, 4.503281485499295, 0.08149537573917698, 2.663901919139695, 2.339709676520183, 1.9203324635088155]","8_lag_wnorPRjfm, 7_lag_8_median_traIT, 10_lag_amo3, 10_lag_ismPRjja, 7_lag_11_median_AMOCann, 15_lag_nhSICsep_1235_7"
LRDropoutPSO,3,6,glTSjfm,slow,869.5,2005.5,0.6,18,8,8,10.034467121481551,0.06536472449097437,1235,False,"['8_lag_12_median_ensoSSTjfm', '14_lag_amo2', '8_lag_15_median_traEC', '14_lag_shSICsep', '12_lag_scpPSLjfm', '13_lag_nhSICjfm']","[2.577674391852148, 2.3470004761932763, 2.250623181073912, 2.45460523372685, 2.221182443340142, 2.957917760255512]","8_lag_12_median_ensoSSTjfm, 14_lag_amo2, 8_lag_15_median_traEC, 14_lag_shSICsep, 12_lag_scpPSLjfm, 13_lag_nhSICjfm_1235_8"
LRDropoutPSO,4,6,glTSjfm,slow,870.5,2005.5,0.6,19,9,9,10.059092681133139,0.1749541309199768,1235,False,"['9_lag_14_median_shTSjfm', '11_lag_tripol1', '18_lag_amo1', '9_lag_15_median_traDS', '17_lag_tripol1', '18_lag_cetTSjfm']","[1.6752063900193335, 5.375880388014307, 1.9499058953178405, 0.4650219110509717, 0.5974010594451258, 2.5243862334103406]","9_lag_14_median_shTSjfm, 11_lag_tripol1, 18_lag_amo1, 9_lag_15_median_traDS, 17_lag_tripol1, 18_lag_cetTSjfm_1235_9"
LRDropoutPSO,5,6,glTSjfm,slow,871.5,2005.5,0.6,20,10,10,11.527395034677498,-0.1864226793158541,1235,False,"['10_lag_13_median_stratZ50ndj02', '10_lag_17_median_nchinaPRjja', '10_lag_14_median_mhfATL45', '14_lag_pdoSSTjfm', '13_lag_traTLS', '10_lag_14_median_atlSICjfm']","[2.126685751392128, 2.2680842204263545, 2.8191453239246185, 2.451417539114953, 2.3855007479262906, 2.5692768330718416]","10_lag_13_median_stratZ50ndj02, 10_lag_17_median_nchinaPRjja, 10_lag_14_median_mhfATL45, 14_lag_pdoSSTjfm, 13_lag_traTLS, 10_lag_14_median_atlSICjfm_1235_10"
LRDropoutPSO,6,6,glTSjfm,slow,872.5,2005.5,0.6,21,11,11,9.629448537969882,0.2255512943730647,1235,False,"['11_lag_14_median_nppc3SSTjfm', '13_lag_ensoSSTjfm', '11_lag_19_median_solFORC', '14_lag_tripol2', '18_lag_naoPSLjfm', '11_lag_19_median_AMOCann']","[2.350694279742032, 1.7638932148126458, 1.7638932114020662, 2.3505648013287908, 1.763020709824933, 2.350128198709425]","11_lag_14_median_nppc3SSTjfm, 13_lag_ensoSSTjfm, 11_lag_19_median_solFORC, 14_lag_tripol2, 18_lag_naoPSLjfm, 11_lag_19_median_AMOCann_1235_11"
LRDropoutPSO,7,6,glTSjfm,slow,873.5,2005.5,0.6,22,12,12,10.642859601269308,-0.07084568544095723,1235,False,"['14_lag_tripol1', '17_lag_scpPSLjfm', '12_lag_19_median_tripol1', '12_lag_15_median_mhfATL45', '14_lag_traFSC', '12_lag_17_median_ensoSSTjfm']","[2.300562816074777, 2.536854866626266, 6.105705974648501, 4.377724852455669, 0.3515802423793364, 0.9876042398016605]","14_lag_tripol1, 17_lag_scpPSLjfm, 12_lag_19_median_tripol1, 12_lag_15_median_mhfATL45, 14_lag_traFSC, 12_lag_17_median_ensoSSTjfm_1235_12"
LRDropoutPSO,8,6,glTSjfm,slow,874.5,2005.5,0.6,23,13,13,9.919191143841227,0.1564590272829812,1235,False,"['13_lag_16_median_cetTSjfm', '17_lag_traEC', '13_lag_18_median_tripol3', '13_lag_16_median_tripol1', '18_lag_ensoSSTjfm', '21_lag_naoPSLjfm']","[1.6295458160905436, 1.769356261569839, 1.8769310426154069, 1.9804861258736954, 1.8913934192999522, 1.9403281163883015]","13_lag_16_median_cetTSjfm, 17_lag_traEC, 13_lag_18_median_tripol3, 13_lag_16_median_tripol1, 18_lag_ensoSSTjfm, 21_lag_naoPSLjfm_1235_13"
LRDropoutPSO,9,6,glTSjfm,slow,875.5,2005.5,0.6,24,14,14,10.967179842864146,-0.048185106442224505,1235,False,"['14_lag_21_median_mhfATL60', '19_lag_traWP', '14_lag_23_median_eapPSLjfm', '22_lag_ismPRjja', '19_lag_stratZ50ndj04', '14_lag_17_median_eurPSLjfm']","[3.189694677847978, 2.9617935121615986, 0.4895036424605195, 2.7157042591066887, 1.3619707345819503, 0.5224333648952832]","14_lag_21_median_mhfATL60, 19_lag_traWP, 14_lag_23_median_eapPSLjfm, 22_lag_ismPRjja, 19_lag_stratZ50ndj04, 14_lag_17_median_eurPSLjfm_1235_14"
