model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LinearRegression,0,4,traTLS,shigh,866.5,2005.5,0.6,15,5,5,11.834996152128168,-0.009140813962181388,1235,False,"['5_lag_8_median_stratZ50ndj02', '12_lag_amoSSTmjjaso', '5_lag_12_median_traDS', '5_lag_12_median_mhfATL60']","[0.05819537858418048, 0.021012085933663757, 0.031317920324698656, 0.006521260959989195]","5_lag_8_median_stratZ50ndj02, 12_lag_amoSSTmjjaso, 5_lag_12_median_traDS, 5_lag_12_median_mhfATL60_1235_5"
LinearRegression,1,4,traTLS,shigh,867.5,2005.5,0.6,16,6,6,11.914052489245353,0.007077270757978343,1235,False,"['6_lag_15_median_traMC', '6_lag_13_median_amo1', '6_lag_15_median_traIT', '6_lag_11_median_traIFC']","[0.14957415956354758, 0.139293684879435, 0.14693623431988725, 0.027449638535214208]","6_lag_15_median_traMC, 6_lag_13_median_amo1, 6_lag_15_median_traIT, 6_lag_11_median_traIFC_1235_6"
LinearRegression,2,4,traTLS,shigh,868.5,2005.5,0.6,17,7,7,11.840004624154673,0.024694358708528638,1235,False,"['7_lag_12_median_traEC', '7_lag_10_median_wnorPRjfm', '7_lag_11_median_tripol2', '7_lag_14_median_stratZ50ndj04']","[0.08590277668694085, 0.0627566853925276, 0.005415314814524806, 0.08286886023348398]","7_lag_12_median_traEC, 7_lag_10_median_wnorPRjfm, 7_lag_11_median_tripol2, 7_lag_14_median_stratZ50ndj04_1235_7"
LinearRegression,3,4,traTLS,shigh,869.5,2005.5,0.6,18,8,8,11.84134216818901,-0.0049797225693861665,1235,False,"['8_lag_12_median_AMOCann', '8_lag_15_median_traIFC', '8_lag_11_median_scpPSLjfm', '8_lag_17_median_ismPRjja']","[0.0334352129736385, 0.026307342924452387, 0.04891517294662058, 0.02977342237513774]","8_lag_12_median_AMOCann, 8_lag_15_median_traIFC, 8_lag_11_median_scpPSLjfm, 8_lag_17_median_ismPRjja_1235_8"
LinearRegression,4,4,traTLS,shigh,870.5,2005.5,0.6,19,9,9,11.979709780602331,-0.02962379880128195,1235,False,"['17_lag_nhSICjfm', '9_lag_12_median_samPSLann', '9_lag_18_median_atlSICsep', '9_lag_13_median_samPSLann']","[0.0755473789349023, 0.15275668012932855, 0.185733985955664, 0.09051874195284774]","17_lag_nhSICjfm, 9_lag_12_median_samPSLann, 9_lag_18_median_atlSICsep, 9_lag_13_median_samPSLann_1235_9"
LinearRegression,5,4,traTLS,shigh,871.5,2005.5,0.6,20,10,10,11.79331632254669,0.02608682614451673,1235,False,"['10_lag_13_median_traFB', '13_lag_gyreSSTjfm', '10_lag_16_median_traEU', '10_lag_14_median_traEU']","[0.01796065031082188, 0.04894594903712464, 0.1737709236507365, 0.14600601907560623]","10_lag_13_median_traFB, 13_lag_gyreSSTjfm, 10_lag_16_median_traEU, 10_lag_14_median_traEU_1235_10"
LinearRegression,6,4,traTLS,shigh,872.5,2005.5,0.6,21,11,11,11.829008824151558,-0.00853244293674581,1235,False,"['14_lag_mhfATL60', '11_lag_16_median_alpi', '11_lag_14_median_ormenSSTjfm', '11_lag_17_median_alpi']","[0.009653811213760605, 0.037761902125738406, 0.044281869089640734, 0.1468972464105291]","14_lag_mhfATL60, 11_lag_16_median_alpi, 11_lag_14_median_ormenSSTjfm, 11_lag_17_median_alpi_1235_11"
LinearRegression,7,4,traTLS,shigh,873.5,2005.5,0.6,22,12,12,11.817487312876914,-0.04148141337379253,1235,False,"['12_lag_19_median_tripol1', '12_lag_17_median_eurPSLjfm', '12_lag_17_median_traFSC', '12_lag_17_median_yrvPRjja']","[0.024547440816655174, 0.007147980908048994, 0.0031373482014590646, 0.03745302690636333]","12_lag_19_median_tripol1, 12_lag_17_median_eurPSLjfm, 12_lag_17_median_traFSC, 12_lag_17_median_yrvPRjja_1235_12"
LinearRegression,8,4,traTLS,shigh,874.5,2005.5,0.6,23,13,13,11.73971141361033,0.02324175596515933,1235,False,"['13_lag_18_median_eapPSLjfm', '22_lag_traDP', '13_lag_traDP', '13_lag_17_median_ginwSSTjfm']","[0.0012316146903641812, 0.07575343484904609, 0.05760806890775741, 0.02801100823402273]","13_lag_18_median_eapPSLjfm, 22_lag_traDP, 13_lag_traDP, 13_lag_17_median_ginwSSTjfm_1235_13"
LinearRegression,9,4,traTLS,shigh,875.5,2005.5,0.6,24,14,14,11.81677195637153,-0.044145312543903366,1235,False,"['17_lag_mhfATL45', '22_lag_traDP', '14_lag_18_median_ginwSSTjfm', '14_lag_17_median_labSSTjfm']","[0.024461047348530874, 0.0042219567725434535, 0.05399889387366742, 0.07046160330694758]","17_lag_mhfATL45, 22_lag_traDP, 14_lag_18_median_ginwSSTjfm, 14_lag_17_median_labSSTjfm_1235_14"
