model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,glomaSSTjfm,slow,866.5,2005.5,0.6,15,1,1,9.18226857702582,0.10450863560367031,1755,False,"['1_lag_13_median_traBS', '1_lag_9_median_seurTSjfm', '8_lag_mhfIP30', '1_lag_11_median_nppc3SSTjfm', '2_lag_shTSjfm', '1_lag_9_median_amo1']","[2.9346468726195383, 1.2378736750520076, 3.4085470083224667, 0.479657577927334, 2.1161503850163506, 1.8795884126145523]","1_lag_13_median_traBS, 1_lag_9_median_seurTSjfm, 8_lag_mhfIP30, 1_lag_11_median_nppc3SSTjfm, 2_lag_shTSjfm, 1_lag_9_median_amo1_1755_1"
LRDropoutPSO,1,6,glomaSSTjfm,slow,867.5,2005.5,0.6,16,1,1,6.40274258382788,0.7729966520451492,1885,False,"['1_lag_5_median_amo1', '1_lag_2_median_glomaSSTjfm', '15_lag_neurTSjfm', '1_lag_8_median_nppc2SSTjfm', '14_lag_nhSICjfm', '13_lag_labSSTjfm']","[1.654754330834745, 4.7943360447417085, 0.0664341197805225, 2.7194328797493146, 4.589935261140088, 3.0940081694191157]","1_lag_5_median_amo1, 1_lag_2_median_glomaSSTjfm, 15_lag_neurTSjfm, 1_lag_8_median_nppc2SSTjfm, 14_lag_nhSICjfm, 13_lag_labSSTjfm_1885_1"
LRDropoutPSO,2,6,glomaSSTjfm,slow,868.5,2005.5,0.6,17,1,1,8.03349735398879,0.4230550034726738,2015,False,"['11_lag_satlSSTjfm', '16_lag_glomaSSTjfm', '12_lag_scpPSLjfm', '1_lag_5_median_ginwSSTjfm', '1_lag_11_median_nppc3SSTjfm', '1_lag_15_median_yrvPRjja']","[2.929100857363442, 2.196832564094984, 2.1968291390375465, 2.471809826622664, 2.196826603874512, 2.2573588949785193]","11_lag_satlSSTjfm, 16_lag_glomaSSTjfm, 12_lag_scpPSLjfm, 1_lag_5_median_ginwSSTjfm, 1_lag_11_median_nppc3SSTjfm, 1_lag_15_median_yrvPRjja_2015_1"
LRDropoutPSO,3,6,glomaSSTjfm,slow,869.5,2005.5,0.6,18,1,1,7.351053909827577,0.587842953049234,2145,False,"['16_lag_pdoSSTjfm', '14_lag_nppc2SSTjfm', '1_lag_4_median_traBO', '1_lag_5_median_satlSSTjfm', '2_lag_nppc3SSTjfm', '1_lag_7_median_shSICsep']","[2.0468655418160417, 2.162707921211487, 2.207296608070097, 2.7264515521901918, 2.7287984436047914, 2.317810784649693]","16_lag_pdoSSTjfm, 14_lag_nppc2SSTjfm, 1_lag_4_median_traBO, 1_lag_5_median_satlSSTjfm, 2_lag_nppc3SSTjfm, 1_lag_7_median_shSICsep_2145_1"
LRDropoutPSO,4,6,glomaSSTjfm,slow,870.5,2005.5,0.6,19,1,1,8.069688424863612,0.7081528020420548,2275,False,"['1_lag_6_median_amo2', '1_lag_13_median_seurTSjfm', '16_lag_arcTSjfm', '1_lag_6_median_solFORC', '1_lag_14_median_ginwSSTjfm', '1_lag_18_median_tripol2']","[5.531703714986939, 0.43165221880698823, 0.6626615857825975, 2.8423036684999197, 5.628050830988798, 0.28855025596670103]","1_lag_6_median_amo2, 1_lag_13_median_seurTSjfm, 16_lag_arcTSjfm, 1_lag_6_median_solFORC, 1_lag_14_median_ginwSSTjfm, 1_lag_18_median_tripol2_2275_1"
LRDropoutPSO,5,6,glomaSSTjfm,slow,871.5,2005.5,0.6,20,1,1,8.929141934215238,-0.3514681734309834,2405,False,"['1_lag_6_median_mhfIP30', '9_lag_traDP', '12_lag_shTSjfm', '11_lag_mhfATL45', '1_lag_16_median_traDP', '1_lag_15_median_eurPSLjfm']","[1.0702432591304707, 1.3912686314307177, 1.0518597813555102, 1.1848543324763587, 1.252300345978028, 1.2766024937233758]","1_lag_6_median_mhfIP30, 9_lag_traDP, 12_lag_shTSjfm, 11_lag_mhfATL45, 1_lag_16_median_traDP, 1_lag_15_median_eurPSLjfm_2405_1"
LRDropoutPSO,6,6,glomaSSTjfm,slow,872.5,2005.5,0.6,21,1,1,9.659288710156536,-0.20451252419260954,2535,False,"['1_lag_8_median_traFB', '1_lag_2_median_arcTSjfm', '1_lag_4_median_scpPSLjfm', '20_lag_traIFC', '1_lag_6_median_naoPSLjfm', '1_lag_14_median_nchinaPRjja']","[0.8610638128489967, 0.6191797657580516, 1.3893495049350584, 4.211224360711528, 1.235665817890574, 0.591178687633267]","1_lag_8_median_traFB, 1_lag_2_median_arcTSjfm, 1_lag_4_median_scpPSLjfm, 20_lag_traIFC, 1_lag_6_median_naoPSLjfm, 1_lag_14_median_nchinaPRjja_2535_1"
LRDropoutPSO,7,6,glomaSSTjfm,slow,873.5,2005.5,0.6,22,2,2,9.076232416808194,0.12694492082022987,2535,False,"['2_lag_8_median_eurPSLjfm', '18_lag_traDS', '19_lag_ensoSSTjfm', '2_lag_7_median_shSICmar', '8_lag_traFB', '2_lag_11_median_traBS']","[0.4205367697525215, 3.4727410722730623, 1.6741706194137542, 2.2521772384548058, 2.102294758600392, 0.1228618973329283]","2_lag_8_median_eurPSLjfm, 18_lag_traDS, 19_lag_ensoSSTjfm, 2_lag_7_median_shSICmar, 8_lag_traFB, 2_lag_11_median_traBS_2535_2"
LRDropoutPSO,8,6,glomaSSTjfm,slow,874.5,2005.5,0.6,23,3,8,8.9315526792922,0.07456779758064429,2535,False,"['13_lag_atlSICsep', '16_lag_stratZ50ndj02', '11_lag_eapPSLjfm', '16_lag_solFORC', '21_lag_neurTSjfm', '8_lag_labSSTjfm']","[1.5780186413079669, 1.5393508990298055, 1.8743289163946022, 1.405746687324428, 1.835383517528678, 1.7266905188348816]","13_lag_atlSICsep, 16_lag_stratZ50ndj02, 11_lag_eapPSLjfm, 16_lag_solFORC, 21_lag_neurTSjfm, 8_lag_labSSTjfm_2535_8"
LRDropoutPSO,9,6,glomaSSTjfm,slow,875.5,2005.5,0.6,24,4,4,7.348575011121402,0.6041741554871237,2535,False,"['4_lag_18_median_ismPRjja', '4_lag_11_median_atlSICjfm', '4_lag_21_median_cetTSjfm', '4_lag_23_median_wnorPRjfm', '4_lag_7_median_amo1', '4_lag_21_median_shSICsep']","[0.864124733838187, 2.589217457320567, 1.0625654595766356, 3.3247886168574716, 4.484202312046758, 5.152886917368442]","4_lag_18_median_ismPRjja, 4_lag_11_median_atlSICjfm, 4_lag_21_median_cetTSjfm, 4_lag_23_median_wnorPRjfm, 4_lag_7_median_amo1, 4_lag_21_median_shSICsep_2535_4"
LRDropoutPSO,10,6,glomaSSTjfm,slow,876.5,2005.5,0.6,25,5,5,10.861731515077942,-0.11570466326722431,2535,False,"['11_lag_shTSjfm', '10_lag_mhfIP30', '5_lag_20_median_alpi', '19_lag_pdoSSTjfm', '19_lag_traFB', '24_lag_traBO']","[1.421123419206861, 0.7265372627953681, 2.974378774035591, 6.247918208034524, 2.237420078714962, 1.190550443614537]","11_lag_shTSjfm, 10_lag_mhfIP30, 5_lag_20_median_alpi, 19_lag_pdoSSTjfm, 19_lag_traFB, 24_lag_traBO_2535_5"
LRDropoutPSO,11,6,glomaSSTjfm,slow,877.5,2005.5,0.6,26,6,6,9.963138498324849,-0.12684422191256142,2535,False,"['6_lag_7_median_arcTSjfm', '6_lag_15_median_ginwSSTjfm', '13_lag_stratZ50ndj02', '17_lag_stratZ50ndj03', '6_lag_18_median_traFS', '18_lag_mhfATL30']","[2.4716746127614435, 2.472000370576994, 2.719394712534936, 3.1139079114433224, 3.023262820039043, 3.290192923448637]","6_lag_7_median_arcTSjfm, 6_lag_15_median_ginwSSTjfm, 13_lag_stratZ50ndj02, 17_lag_stratZ50ndj03, 6_lag_18_median_traFS, 18_lag_mhfATL30_2535_6"
LRDropoutPSO,12,6,glomaSSTjfm,slow,878.5,2005.5,0.6,27,7,7,8.484082048757529,0.3691562142948822,2535,False,"['7_lag_11_median_traTLS', '7_lag_15_median_tripol2', '19_lag_AMOCann', '26_lag_stratZ50ndj02', '7_lag_12_median_samPSLann', '7_lag_16_median_nhSICjfm']","[1.6369923595769027, 5.584152525442182, 0.53877489318978, 3.9603235963237697, 1.9849773892202833, 1.7385115400385605]","7_lag_11_median_traTLS, 7_lag_15_median_tripol2, 19_lag_AMOCann, 26_lag_stratZ50ndj02, 7_lag_12_median_samPSLann, 7_lag_16_median_nhSICjfm_2535_7"
LRDropoutPSO,13,6,glomaSSTjfm,slow,879.5,2005.5,0.6,28,8,8,9.63607643751426,-0.22006201306485004,2535,False,"['8_lag_12_median_mhfIP30', '8_lag_traBO', '8_lag_17_median_stratZ50ndj04', '8_lag_27_median_nppc3SSTjfm', '12_lag_eapPSLjfm', '8_lag_12_median_eurPSLjfm']","[4.63559583246129, 0.47317043222745525, 1.1189540668951814, 2.159069065468209, 1.2442018886170132, 0.0848221211652973]","8_lag_12_median_mhfIP30, 8_lag_traBO, 8_lag_17_median_stratZ50ndj04, 8_lag_27_median_nppc3SSTjfm, 12_lag_eapPSLjfm, 8_lag_12_median_eurPSLjfm_2535_8"
LRDropoutPSO,14,6,glomaSSTjfm,slow,880.5,2005.5,0.6,29,9,9,9.63391453938237,-0.013326705285002365,2535,False,"['9_lag_21_median_traEC', '9_lag_25_median_mhfIP30', '9_lag_17_median_traFS', '9_lag_27_median_samPSLann', '9_lag_10_median_traFSC', '10_lag_traCA']","[5.0406451002268104, 0.19235427875670297, 0.7373517720701468, 1.8449069109900833, 0.9697347636845137, 2.3449993823264865]","9_lag_21_median_traEC, 9_lag_25_median_mhfIP30, 9_lag_17_median_traFS, 9_lag_27_median_samPSLann, 9_lag_10_median_traFSC, 10_lag_traCA_2535_9"
LRDropoutPSO,15,6,glomaSSTjfm,slow,881.5,2005.5,0.6,30,10,10,8.466155956250624,0.3772273000937922,2535,False,"['10_lag_15_median_neurTSjfm', '10_lag_nppc2SSTjfm', '19_lag_shTSjfm', '10_lag_27_median_satlSSTjfm', '23_lag_cetTSjfm', '27_lag_atlSICjfm']","[1.4354676053678777, 1.747408425504009, 3.5606663285866347, 5.006338653218458, 1.2281910368545326, 1.901425624561476]","10_lag_15_median_neurTSjfm, 10_lag_nppc2SSTjfm, 19_lag_shTSjfm, 10_lag_27_median_satlSSTjfm, 23_lag_cetTSjfm, 27_lag_atlSICjfm_2535_10"
LRDropoutPSO,16,6,glomaSSTjfm,slow,882.5,2005.5,0.6,31,11,11,12.167904592137162,-0.5804736958938802,2535,False,"['11_lag_27_median_glTSjfm', '11_lag_23_median_glTSjfm', '11_lag_23_median_nhSICjfm', '11_lag_29_median_tripol3', '11_lag_24_median_AMOCann', '11_lag_traEU']","[0.09549303906942974, 6.478355713225239, 1.5739075554811706, 3.671620167184056, 1.7581069984896143, 3.874754868977341]","11_lag_27_median_glTSjfm, 11_lag_23_median_glTSjfm, 11_lag_23_median_nhSICjfm, 11_lag_29_median_tripol3, 11_lag_24_median_AMOCann, 11_lag_traEU_2535_11"
LRDropoutPSO,17,6,glomaSSTjfm,slow,883.5,2005.5,0.6,32,12,12,10.033830332258296,-0.12191012416632319,2535,False,"['24_lag_labSSTjfm', '30_lag_traFB', '12_lag_25_median_traDS', '12_lag_16_median_traEC', '29_lag_eurPSLjfm', '20_lag_eurPSLjfm']","[1.4426409594415688, 2.9905103818582095, 1.0178758058860264, 0.7906941788646993, 0.7631199853005057, 5.043130549761257]","24_lag_labSSTjfm, 30_lag_traFB, 12_lag_25_median_traDS, 12_lag_16_median_traEC, 29_lag_eurPSLjfm, 20_lag_eurPSLjfm_2535_12"
LRDropoutPSO,18,6,glomaSSTjfm,slow,884.5,2005.5,0.6,33,13,13,9.747239314486354,-0.3157478261771364,2535,False,"['15_lag_traCA', '13_lag_28_median_ensoSSTjfm', '29_lag_traBO', '19_lag_amo3', '13_lag_26_median_seurTSjfm', '13_lag_30_median_solFORC']","[1.5563517893447987, 2.0745041084135325, 1.7381580702049189, 1.8477775078422163, 1.69844889080158, 1.8847109858048736]","15_lag_traCA, 13_lag_28_median_ensoSSTjfm, 29_lag_traBO, 19_lag_amo3, 13_lag_26_median_seurTSjfm, 13_lag_30_median_solFORC_2535_13"
LRDropoutPSO,19,6,glomaSSTjfm,slow,885.5,2005.5,0.6,34,14,14,9.253709333978284,-0.1767231618499059,2535,False,"['14_lag_32_median_mhfATL45', '21_lag_ismPRjja', '31_lag_mhfIP30', '14_lag_32_median_traWP', '17_lag_stratZ50ndj03', '28_lag_shTSjfm']","[2.126429111437231, 0.7761612441131547, 2.5577490884274887, 1.9095913988715107, 0.8620910573072784, 0.3075070997343232]","14_lag_32_median_mhfATL45, 21_lag_ismPRjja, 31_lag_mhfIP30, 14_lag_32_median_traWP, 17_lag_stratZ50ndj03, 28_lag_shTSjfm_2535_14"
LRDropoutPSO,20,6,glomaSSTjfm,slow,886.5,2005.5,0.6,35,15,15,9.391932192663003,0.00826356948713923,2535,False,"['34_lag_nchinaPRjja', '33_lag_ormenSSTjfm', '29_lag_yrvPRjja', '34_lag_atlSICsep', '29_lag_seurTSjfm', '15_lag_16_median_tripol1']","[1.9484437538801982, 2.23984234176366, 1.9483784906795276, 2.1524712816034683, 1.9658993539324041, 2.597825089287626]","34_lag_nchinaPRjja, 33_lag_ormenSSTjfm, 29_lag_yrvPRjja, 34_lag_atlSICsep, 29_lag_seurTSjfm, 15_lag_16_median_tripol1_2535_15"
LRDropoutPSO,21,6,glomaSSTjfm,slow,887.5,2005.5,0.6,36,16,16,8.352283366741926,0.30259345269110727,2535,False,"['16_lag_21_median_tripol1', '16_lag_24_median_amo3', '16_lag_33_median_amoSSTmjjaso', '32_lag_ginwSSTjfm', '16_lag_22_median_tripol3', '16_lag_34_median_shTSjfm']","[1.5902871605425692, 1.6504364983705504, 2.0638355813049776, 1.6165315332724683, 1.583868287993891, 1.5480282414596584]","16_lag_21_median_tripol1, 16_lag_24_median_amo3, 16_lag_33_median_amoSSTmjjaso, 32_lag_ginwSSTjfm, 16_lag_22_median_tripol3, 16_lag_34_median_shTSjfm_2535_16"
LRDropoutPSO,22,6,glomaSSTjfm,slow,888.5,2005.5,0.6,37,17,17,8.873132706016177,0.0458234297599807,2535,False,"['17_lag_20_median_scpPSLjfm', '35_lag_traIT', '17_lag_35_median_shTSjfm', '17_lag_33_median_wnorPRjfm', '17_lag_36_median_ginwSSTjfm', '17_lag_23_median_traCA']","[1.9042159437236723, 2.9998509324450833, 0.4189508194879181, 0.8173552599274174, 0.5267830003967706, 0.343045265247115]","17_lag_20_median_scpPSLjfm, 35_lag_traIT, 17_lag_35_median_shTSjfm, 17_lag_33_median_wnorPRjfm, 17_lag_36_median_ginwSSTjfm, 17_lag_23_median_traCA_2535_17"
LRDropoutPSO,23,6,glomaSSTjfm,slow,889.5,2005.5,0.6,38,18,19,8.92400021400685,0.2690510612573567,2535,False,"['29_lag_nhSICjfm', '25_lag_mhfIP30', '28_lag_mhfATL60', '31_lag_samPSLann', '19_lag_tripol3', '19_lag_traEC']","[1.7548704996788786, 2.2474523834385334, 2.2155427098213747, 2.018876800163269, 2.0921463748400395, 1.7378349100409873]","29_lag_nhSICjfm, 25_lag_mhfIP30, 28_lag_mhfATL60, 31_lag_samPSLann, 19_lag_tripol3, 19_lag_traEC_2535_19"
LRDropoutPSO,24,6,glomaSSTjfm,slow,890.5,2005.5,0.6,39,19,19,9.373327723261612,-0.26701488881068597,2535,False,"['19_lag_23_median_mhfIP30', '31_lag_nhSICjfm', '37_lag_amoSSTmjjaso', '20_lag_stratZ50ndj01', '38_lag_eurPSLjfm', '19_lag_mhfATL45']","[1.249948459514952, 1.3688093171477063, 1.4416361251651848, 1.351088043000657, 1.3575988272757125, 1.666597507917972]","19_lag_23_median_mhfIP30, 31_lag_nhSICjfm, 37_lag_amoSSTmjjaso, 20_lag_stratZ50ndj01, 38_lag_eurPSLjfm, 19_lag_mhfATL45_2535_19"
LRDropoutPSO,25,6,glomaSSTjfm,slow,891.5,2005.5,0.6,40,20,20,10.720985971239719,-0.009634602501564116,2535,False,"['30_lag_ormenSSTjfm', '30_lag_shTSjfm', '23_lag_glTSjfm', '33_lag_solFORC', '20_lag_amo1', '20_lag_27_median_traWP']","[2.030553681166605, 0.30935841166575706, 1.8151672961661252, 4.166516433263839, 0.18812551087346918, 7.490519488864711]","30_lag_ormenSSTjfm, 30_lag_shTSjfm, 23_lag_glTSjfm, 33_lag_solFORC, 20_lag_amo1, 20_lag_27_median_traWP_2535_20"
LRDropoutPSO,26,6,glomaSSTjfm,slow,892.5,2005.5,0.6,41,21,21,9.361580314801218,-0.21329769038467883,2535,False,"['21_lag_29_median_arcTSjfm', '21_lag_31_median_nppc3SSTjfm', '21_lag_25_median_stratZ50ndj01', '24_lag_atlSICjfm', '34_lag_satlSSTjfm', '39_lag_stratZ50ndj01']","[1.4475388049058207, 1.5432177459312115, 1.4397035853393678, 1.2972848277481146, 1.4556963814847537, 1.2029357620041479]","21_lag_29_median_arcTSjfm, 21_lag_31_median_nppc3SSTjfm, 21_lag_25_median_stratZ50ndj01, 24_lag_atlSICjfm, 34_lag_satlSSTjfm, 39_lag_stratZ50ndj01_2535_21"
LRDropoutPSO,27,6,glomaSSTjfm,slow,893.5,2005.5,0.6,42,22,22,10.406125026864476,-0.25556202252910964,2535,False,"['22_lag_39_median_ormenSSTjfm', '36_lag_traFSC', '22_lag_35_median_ormenSSTjfm', '22_lag_29_median_shSICsep', '33_lag_stratZ50ndj02', '31_lag_yrvPRjja']","[6.886758501200735, 1.5532355086141276, 8.196987646976318, 2.424151883763641, 3.1147553556887235, 0.7567189904517733]","22_lag_39_median_ormenSSTjfm, 36_lag_traFSC, 22_lag_35_median_ormenSSTjfm, 22_lag_29_median_shSICsep, 33_lag_stratZ50ndj02, 31_lag_yrvPRjja_2535_22"
LRDropoutPSO,28,6,glomaSSTjfm,slow,894.5,2005.5,0.6,43,23,23,8.574519934794212,0.4738645250533869,2535,False,"['39_lag_alpi', '23_lag_31_median_glomaSSTjfm', '23_lag_35_median_traDP', '23_lag_25_median_atlSICsep', '23_lag_34_median_nhSICjfm', '23_lag_24_median_traWP']","[1.6549006559128205, 5.557788113420983, 2.1200671652448566, 4.502880934886981, 0.3550901950056602, 1.1339541558110113]","39_lag_alpi, 23_lag_31_median_glomaSSTjfm, 23_lag_35_median_traDP, 23_lag_25_median_atlSICsep, 23_lag_34_median_nhSICjfm, 23_lag_24_median_traWP_2535_23"
LRDropoutPSO,29,6,glomaSSTjfm,slow,895.5,2005.5,0.6,44,24,24,8.647384030365341,0.36220618599797144,2535,False,"['24_lag_28_median_satlSSTjfm', '24_lag_37_median_traDS', '26_lag_samPSLann', '36_lag_alpi', '41_lag_traFSC', '24_lag_30_median_tripol2']","[1.4540399683666987, 6.263758048335877, 0.1522316718377965, 1.479079382922361, 2.0227779422501797, 0.6713172035337038]","24_lag_28_median_satlSSTjfm, 24_lag_37_median_traDS, 26_lag_samPSLann, 36_lag_alpi, 41_lag_traFSC, 24_lag_30_median_tripol2_2535_24"
