model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRforcedPSO_10percent,0,6,glomaSSTjfm,slow,866.5,2005.5,0.6,15,1,1,9.46538483243561,0.070839209150112,1755,False,"['1_lag_5_median_wnorPRjfm', '1_lag_traMC', '1_lag_11_median_traFB', '1_lag_7_median_atlSICsep', '1_lag_8_median_traDP', '1_lag_11_median_tripol2']","[2.543890216834468, 5.475082027998898, 1.81968102676481, 0.8669309014139177, 1.862570606992513, 0.7492968446276116]","1_lag_5_median_wnorPRjfm, 1_lag_traMC, 1_lag_11_median_traFB, 1_lag_7_median_atlSICsep, 1_lag_8_median_traDP, 1_lag_11_median_tripol2_1755_1"
LRforcedPSO_10percent,1,6,glomaSSTjfm,slow,867.5,2005.5,0.6,16,1,1,10.872703935204228,-0.4460483896638588,1885,False,"['9_lag_shSICsep', '1_lag_2_median_traDP', '11_lag_naoPSLjfm', '1_lag_4_median_wnorPRjfm', '1_lag_4_median_arcTSjfm', '1_lag_13_median_seurTSjfm']","[3.162651765521975, 4.950439199248848, 0.20596066130799606, 3.5416069259618554, 0.27524554565815507, 0.8482497829768647]","9_lag_shSICsep, 1_lag_2_median_traDP, 11_lag_naoPSLjfm, 1_lag_4_median_wnorPRjfm, 1_lag_4_median_arcTSjfm, 1_lag_13_median_seurTSjfm_1885_1"
LRforcedPSO_10percent,2,6,glomaSSTjfm,slow,868.5,2005.5,0.6,17,1,1,6.59714670036497,0.7345752210575558,2015,False,"['2_lag_mhfATL60', '1_lag_9_median_ensoSSTjfm', '1_lag_5_median_nppc3SSTjfm', '15_lag_shSICmar', '5_lag_traDS', '12_lag_alpi']","[0.332356740598474, 3.939900700032293, 5.147239820502869, 2.005778337746282, 0.5283723752976055, 0.9979038440122334]","2_lag_mhfATL60, 1_lag_9_median_ensoSSTjfm, 1_lag_5_median_nppc3SSTjfm, 15_lag_shSICmar, 5_lag_traDS, 12_lag_alpi_2015_1"
LRforcedPSO_10percent,3,6,glomaSSTjfm,slow,869.5,2005.5,0.6,18,1,1,10.173053950071878,0.03051788934716945,2145,False,"['13_lag_seurTSjfm', '1_lag_11_median_atlSICjfm', '1_lag_16_median_shSICsep', '1_lag_15_median_shSICsep', '1_lag_7_median_tripol2', '17_lag_stratZ50ndj02']","[4.045761766924622, 1.7886473981945095, 5.534623397997089, 2.6989580978529126, 3.1360310715892563, 4.827718892961528]","13_lag_seurTSjfm, 1_lag_11_median_atlSICjfm, 1_lag_16_median_shSICsep, 1_lag_15_median_shSICsep, 1_lag_7_median_tripol2, 17_lag_stratZ50ndj02_2145_1"
LRforcedPSO_10percent,4,6,glomaSSTjfm,slow,870.5,2005.5,0.6,19,1,1,9.909259630651453,0.12201435629988241,2275,False,"['1_lag_16_median_eapPSLjfm', '5_lag_amoSSTmjjaso', '15_lag_gyreSSTjfm', '7_lag_traTLS', '1_lag_5_median_satlSSTjfm', '1_lag_6_median_ismPRjja']","[3.099882196464371, 0.71421008458878, 2.600798597201642, 0.41094453107867857, 1.8562358720833583, 4.127672957282321]","1_lag_16_median_eapPSLjfm, 5_lag_amoSSTmjjaso, 15_lag_gyreSSTjfm, 7_lag_traTLS, 1_lag_5_median_satlSSTjfm, 1_lag_6_median_ismPRjja_2275_1"
LRforcedPSO_10percent,5,6,glomaSSTjfm,slow,871.5,2005.5,0.6,20,1,1,9.636561863926296,0.034059160918720056,2405,False,"['16_lag_mhfATL45', '15_lag_amo3', '12_lag_traWP', '1_lag_8_median_glTSjfm', '1_lag_15_median_nhSICsep', '6_lag_traFS']","[1.127275533523255, 2.1370792053996226, 0.32073336946174713, 2.8466559149015636, 2.303511292073237, 1.3732398521094265]","16_lag_mhfATL45, 15_lag_amo3, 12_lag_traWP, 1_lag_8_median_glTSjfm, 1_lag_15_median_nhSICsep, 6_lag_traFS_2405_1"
LRforcedPSO_10percent,6,6,glomaSSTjfm,slow,872.5,2005.5,0.6,21,1,1,8.421772288153209,0.3596225512277956,2535,False,"['15_lag_ormenSSTjfm', '1_lag_15_median_eapPSLjfm', '1_lag_17_median_nhSICjfm', '1_lag_traBS', '1_lag_6_median_traTLS', '1_lag_19_median_traBO']","[1.1970320633032792, 4.0435137238100545, 2.5752695750799104, 1.1696816664189509, 2.096263497842406, 0.8970492777525365]","15_lag_ormenSSTjfm, 1_lag_15_median_eapPSLjfm, 1_lag_17_median_nhSICjfm, 1_lag_traBS, 1_lag_6_median_traTLS, 1_lag_19_median_traBO_2535_1"
LRforcedPSO_10percent,7,6,glomaSSTjfm,slow,873.5,2005.5,0.6,22,2,2,8.876042712082405,0.33209640775570454,2535,False,"['2_lag_17_median_naoPSLjfm', '2_lag_20_median_atlSICjfm', '2_lag_12_median_traDP', '18_lag_traDP', '2_lag_11_median_naoPSLjfm', '15_lag_traIT']","[3.72788107153041, 1.363056123848878, 1.7101234934110785, 0.5216730882914113, 0.1816320800132747, 5.480526368588128]","2_lag_17_median_naoPSLjfm, 2_lag_20_median_atlSICjfm, 2_lag_12_median_traDP, 18_lag_traDP, 2_lag_11_median_naoPSLjfm, 15_lag_traIT_2535_2"
LRforcedPSO_10percent,8,6,glomaSSTjfm,slow,874.5,2005.5,0.6,23,3,3,10.316919994219075,-0.1542687392845946,2535,False,"['3_lag_18_median_nhSICsep', '3_lag_4_median_stratZ50ndj04', '18_lag_mhfATL45', '3_lag_4_median_nppc3SSTjfm', '18_lag_traBS', '3_lag_20_median_traIT']","[0.22309023665157923, 3.0598038094522657, 3.7247670547330625, 0.06490356466883007, 0.061496554001303494, 1.9709824727092666]","3_lag_18_median_nhSICsep, 3_lag_4_median_stratZ50ndj04, 18_lag_mhfATL45, 3_lag_4_median_nppc3SSTjfm, 18_lag_traBS, 3_lag_20_median_traIT_2535_3"
LRforcedPSO_10percent,9,6,glomaSSTjfm,slow,875.5,2005.5,0.6,24,4,4,7.676970601159593,0.6032651428649923,2535,False,"['4_lag_19_median_wnorPRjfm', '9_lag_nppc2SSTjfm', '6_lag_traDS', '9_lag_amo2', '4_lag_8_median_traCA', '4_lag_15_median_solFORC']","[3.4489981932007083, 0.5886753658261696, 1.6699746446651105, 2.944939800011765, 2.8934940284460176, 2.999844042899092]","4_lag_19_median_wnorPRjfm, 9_lag_nppc2SSTjfm, 6_lag_traDS, 9_lag_amo2, 4_lag_8_median_traCA, 4_lag_15_median_solFORC_2535_4"
