Time,glTSjfm,nhTSjfm,shTSjfm,cetTSjfm,amoSSTjfm,satlSSTjfm,ensoSSTjfm,neurTSjfm,seurTSjfm,arcTSjfm,nhSICjfm,nhSICsep,shSICmar,shSICsep,nchinaPRjja,yrvPRjja,ismPRjja,wnorPRjfm,naoPSLjfm,eapPSLjfm,scpPSLjfm,eurPSLjfm,solFORC,samPSLann,atlSICjfm,atlSICsep,pdoSSTjfm,nppc2SSTjfm,nppc3SSTjfm,AMOCann,traBO,traBS,traCA,traDS,traDP,traEC,traEU,traFSC,traFB,traFS,traIFC,traIT,traMC,traTLS,traWP,alpi,mhfATL30,mhfATL45,mhfATL60,mhfIP30,tripol1,tripol2,tripol3,amo1,amo2,amo3,labSSTjfm,ormenSSTjfm,gyreSSTjfm,ginwSSTjfm,glomaSSTjfm,amoSSTmjjaso,stratZ50ndj01,stratZ50ndj02,stratZ50ndj03,stratZ50ndj04
861.5,13.5380220413208,9.9901704788208,17.085880279541,5.98020935058594,19.9751973058432,19.4512115925278,26.8326708517454,1.54611957073212,9.0543270111084,-22.7967510223389,12098338,5306574,3697963.5,16147321,4.4638466835022,5.17389249801636,7.9810905456543,3.54121375083923,-8236.219,-5158.691,-3717.205,2787.199,1359.942,-6.920166015625,3655763,1262777,-15.9472410135829,16.6319519468716,2.4474620642777,25.0561310871076,3.58506447071378,1.22904649965798,-2.02589496888484,-2.87890689710497,121.659353931915,0.0790787802479631,10.219286712168,-1.47733476234153,15.7583294857759,-2.77455397154366,5.08914034462227,-19.5585348493756,-27.9140858739487,-4.05258025076375,9.34225932269797,2524773.59444959,1.22707013562617e+15,782323939733836,520445467538171,640899678069746,16.5541795146888,27.0597284727142,23.1540732656779,25.121152818442,21.4799529024674,9.83324559646923,3.56904761240504,5.48063403428223,7.41012319491143,-1.07429068837747,18.6915747841833,22.6022347673455,-65.13259,-2985.973,1033.926,820.8405
862.5,13.5455961227417,10.1309261322021,16.9602661132812,5.12089347839355,20.0353570755142,19.4343520933243,27.1395943257493,-1.56325542926788,9.90513610839844,-23.3407287597656,12252085,5041669.5,4108681.5,16629798,5.31317615509033,5.35851907730103,5.9982008934021,3.03330230712891,2218.56,1575.079,-2834.435,2471.776,1359.953,-6.12713623046875,3938413.5,1539748.5,-24.8056011640413,20.0765628089073,-9.03987584532107,24.5084506789686,2.89182081452716,1.36893948175881,-2.10377975020872,-2.91980886176957,120.612862312709,0.0618473290614734,21.4382273622961,-1.31024531958785,15.7630672051589,-2.16739846168679,4.88838506130344,-16.3064479205942,-26.9707629062119,-5.17049363586432,9.15854720508804,8141200.94200027,1.21574166284853e+15,836841799767607,508171971945744,565321515148575,16.5303939669495,27.2255018672128,22.9700255948642,25.31002062177,21.6198384643007,9.61187259340344,3.49237654144794,5.38821568446472,7.00117363297813,-0.991785541377166,18.6748081921975,22.732796282602,2592.083,-2187.396,641.88,396.3044
863.5,13.9042196273804,10.5682010650635,17.2402362823486,7.29638862609863,20.2598878928021,19.5359438187728,28.2465753779655,1.48593080043793,9.63441562652588,-20.9029426574707,12245846,4501142,3512309,16207393,6.47258186340332,4.17833852767944,8.67673492431641,4.57965707778931,-12188.01,-4280.453,4651.279,116.657,1359.961,-7.11553955078125,4046119.5,1303894.25,-12.1559833148502,15.5135782696354,-4.57781111789029,25.0457316748636,2.66728418210369,1.44894703185469,-2.10538710667576,-3.20359193918968,120.241530201524,0.0782083047841273,16.3878074680347,-1.26129431019891,15.5305208589089,-1.99013175364657,5.07456501594476,-15.9240967353402,-29.4308381355622,-4.73045160648825,8.22289169907962,9439068.56160088,1.2405214490987e+15,833862034764642,519163837666542,308402931881131,16.4225226639534,27.9037173518901,22.8185545123563,25.7729342174779,21.6028749614598,9.81400313874521,3.2467050543538,5.25865496718802,7.18066973950638,-1.21971136113999,18.7575002011402,22.7356991745518,1415.341,700.9942,-314.6309,1805.494
864.5,13.86279296875,10.5076742172241,17.2178916931152,5.45162582397461,20.2787318827722,19.4093773807436,28.2542595724003,-1.40903580188751,8.33588886260986,-20.33469581604,12108425,4828455,3789418,16474523,3.34763407707214,5.62449645996094,8.94110679626465,2.82235860824585,6227.343,-3060.926,2293.895,-2517.82,1359.968,-5.23187255859375,3758418,1386628.875,13.7618938930875,11.958125208114,-2.0703143467126,25.6392982177229,2.56082705019882,1.34921164879465,-1.72672465724149,-3.25260101792777,120.692156181894,0.0970094717310968,18.9256085211878,-1.53760040089075,16.1350602423725,-2.19351154120129,5.05491923442171,-20.4226767088573,-29.5467123594024,-0.0232116584363813,10.076652327035,14931161.6118779,1.27402656301462e+15,831061444760573,523785981044516,417227314462953,15.9058482220199,28.0400967362034,22.8673706913272,25.9094468445953,21.5629447598467,9.86721559740915,3.46525859575592,5.95277971013269,7.56247368066789,-0.828323431866732,18.8208151871071,22.812265158285,-123.1365,119.8656,611.0694,394.0387
865.5,13.565954208374,10.0951337814331,17.0367832183838,6.27331781387329,20.1440930532262,19.540632237032,26.495732729823,2.65740752220154,9.50717449188232,-22.5556812286377,12044796,4754041,3543760,15491022,3.41994619369507,6.36564779281616,8.07273101806641,3.3840754032135,-5660.291,279.268,-6029.936,1680.77,1359.978,-6.96710205078125,3777376.5,1450067.25,-12.1919169562094,2.84846722367068,21.5005740696738,24.6178862395611,2.76403129558837,1.16872178733155,-2.00147979863768,-3.62681047070532,119.307445465464,0.113957221719258,11.0901060691793,-1.24715436613293,15.7506563166056,-1.93362363612059,5.58374715276681,-21.6358758526117,-28.9443305025179,0.115201203436809,9.70464201394588,0,1.26651758424599e+15,795740052504005,519471871722106,625356774974887,16.7435251912428,26.7005507760256,23.249976871397,25.4131770261976,21.67421400785,9.83256980891433,3.55088361551323,6.23335819920091,7.31696169410686,-0.928688158139491,18.6705817006818,22.4494175520483,739.8778,-1285.835,-259.8444,1514.9
866.5,13.5065765380859,9.85453033447266,17.158634185791,5.43171739578247,20.2689919813404,19.7203415547919,26.92935029903,-2.03032279014587,9.00613403320312,-23.8848438262939,12321356,4680464,3247460,16246174,4.64800357818604,4.67751979827881,8.12777900695801,3.03474020957947,6610.978,134.2867,-5688.874,913.4854,1359.991,-3.92193603515625,3796051.75,1482488.25,-18.7656138461183,20.5967365960878,8.50935256984323,24.4417195432343,2.50400076602438,1.28946233923877,-1.86104542822282,-3.40939065575329,117.546962281195,0.107473892112617,15.4193006966865,-1.04169253986153,15.5722261576719,-1.94068356733213,4.90393924825692,-19.5913286486863,-29.8792146975527,-2.62317670685377,8.50395326162395,505291.337301701,1.26323689105181e+15,821866768914255,515331820520420,395519876209200,16.6375835629174,27.1277255884415,23.0398686093834,25.5607400141406,21.778047578903,9.81365104965458,3.26540915118408,6.31543005131728,7.19643641767,-0.856402835988331,18.7273337116613,22.7996938967076,886.9154,-4004.114,576.0068,365.7779
867.5,13.6030740737915,10.0890684127808,17.1170711517334,5.17431974411011,20.2842489631159,19.7397976551839,26.8554449292064,-0.710062265396118,9.10122203826904,-23.1793327331543,12422495,5451279.5,3809098.5,15526125,4.80777788162231,4.97848653793335,7.84806680679321,2.68629503250122,3321.751,-1197.959,-642.3521,4347.164,1360.006,-5.718505859375,3751002,1360846.75,-22.3486099380293,34.0360901222028,-2.76289372876119,24.3013444371265,2.48244530576802,1.35244522182975,-1.82316092281448,-3.13271047995786,119.927163943491,0.0973624789231198,19.287166474942,-0.964053547578769,15.4622515993899,-2.00325461475865,4.4899586312236,-18.6909609735664,-29.2916018942773,-3.28381758621279,9.0605928202388,0,1.24001441319533e+15,819400089622612,499457646817028,500304331607735,16.6865073655324,27.0565703618809,23.3612638068352,25.6509323024466,21.7337892153367,9.82442748250466,3.13424794447535,6.20357187374052,7.21626123634626,-0.960249701035589,18.69234042028,22.8186837257909,132.7788,-3504.091,1189.922,485.9056
868.5,13.7196702957153,10.2868890762329,17.152458190918,6.7665867805481,20.2337043679453,19.7934379077733,27.4637270923346,2.49076151847839,10.3040952682495,-22.5979080200195,12415211,5191446.5,3915505.5,16135525,4.72557544708252,6.99525117874146,6.35945844650269,3.36787724494934,-2908.567,1319.49,-4320.001,-1743.084,1360.02,-8.5128173828125,3901722,1503280.75,-26.1053776072171,22.3976904590062,-6.80727383434003,23.8596142155394,3.36295464588614,1.30288751527549,-1.96146637909972,-3.14823020420513,119.959086459854,0.102088016424742,21.1792092373468,-1.24933524965278,15.2935259399691,-2.70329325303526,4.95324663571137,-18.7414467841994,-29.4325049187462,-1.61337703735016,8.96371096976756,0,1.19158868040686e+15,798030836629166,509262917762035,523335025542703,16.6321283794937,27.4170990362985,23.1905787892807,25.7214420031865,21.7660486039203,9.6719646360485,3.17088625810169,6.00986885290007,7.06994589553679,-1.28344958646487,18.7304788412191,22.6691971507637,-4440.174,97.80867,670.0243,-589.0382
869.5,13.8101930618286,10.488865852356,17.131519317627,6.82259321212769,20.1953908010877,19.6450545924713,27.4474710257761,1.7552056312561,8.95227527618408,-21.8545951843262,12253448,5433791.5,4224453.5,15881136,4.53061103820801,4.08618068695068,9.14191913604736,4.93219757080078,-14725.03,-1111.972,1931.122,565.2112,1360.031,-6.7806396484375,3940545,1049501.25,-31.520606689783,20.5663161368171,-4.72545069267389,23.9420176922979,3.01729340366254,1.40398486303719,-2.10017457795772,-3.3796300347136,120.532837336816,0.100870056749462,14.6557262965108,-1.14010145691081,15.3281653527158,-2.32071167218538,5.11423429332199,-18.7626399516497,-29.328660541073,-2.31581959309019,8.91039929279593,4859778.23074542,1.17843419497789e+15,790517423217741,481534635529667,317532788978626,16.7686951289776,27.3364126604439,23.2872837588742,25.7075641310875,21.7569872256435,9.49897013576802,2.96246842780783,5.26106086348835,6.59265487704346,-1.20265533203932,18.7370294822407,22.8241755867308,2563.49,1370.951,-1110.054,-88.56979
870.5,13.6827344894409,10.3333854675293,17.0321083068848,6.43419981002808,20.1418396788618,19.7732951535516,27.1003111229033,0.731175661087036,11.1465063095093,-22.3105335235596,11877522,4818944.5,4275673,15187161,4.46107196807861,4.60147285461426,7.89092397689819,3.66766977310181,-192.525,6117.763,3870.494,145.1064,1360.039,-7.75823974609375,3683691.25,1632256,-28.171000869731,27.2994057151009,-10.1916396233659,23.8347567170422,2.62333582808203,1.33936502995061,-1.94191874892864,-2.46304315268256,122.525007777419,0.0963996338658411,16.547884749945,-1.45000724335683,15.4512207486017,-2.02761478799085,4.4171466887477,-20.1588828640321,-29.2138126386902,-2.22278122598075,8.5171646234965,1054740.8984395,1.20488256383569e+15,801154044659479,474808609327942,555007584834878,16.6725431970527,27.1556263517755,22.972498455781,25.7310737206706,21.753634328223,9.34658092424852,3.31307736406058,6.12641233324173,6.62064158236016,-1.02688623057026,18.7643425473234,22.70506868321,-3559.235,-2666.39,557.8966,1747.373
871.5,13.7989225387573,10.528920173645,17.0689258575439,6.24531078338623,20.1723421979662,19.66597189928,27.2992206882779,-0.782413899898529,8.90628242492676,-21.4008483886719,12597158,4722110.5,3412428.5,15574909,5.9333930015564,5.65368270874023,5.73481559753418,3.42732810974121,-3223.307,856.924,3985.923,-2346.474,1360.042,-6.555908203125,4240908,1294320,-5.31233589992356,21.0498314199322,7.50072899985172,23.632873106688,2.45707764262552,1.25576302182469,-1.70411650619978,-2.81375087548296,122.655112705107,0.099920099443019,17.4567879185254,-1.43108083294309,15.7068313114369,-2.0247775848611,4.57359420073636,-19.0932922868214,-28.5410676628972,-3.32368358664225,9.3921222058781,9713703.98282795,1.18672528311511e+15,806171490285297,470984652895950,380881870726625,16.5162505118616,27.3509837426265,23.0363506817666,25.5780660836502,21.7103602017714,9.60568021712515,3.25372517588711,5.27518968449935,6.91795432828677,-1.534074330076,18.7117908424929,22.6804588932171,-2266.728,3056.293,2162.144,848.9139
872.5,13.6214284896851,10.1091222763062,17.1337013244629,5.99274396896362,20.0980758562461,19.600921359101,27.2340639292393,0.829795300960541,8.80137538909912,-21.740270614624,12306313,5292385.5,3413316.75,15429095,7.45711612701416,6.54537534713745,6.15486001968384,3.84544825553894,-8540.743,-5878.768,213.0297,3106.42,1360.037,-7.69635009765625,4073931.5,960206,-6.65134542032087,18.0558898765414,3.91281165440155,24.6653752924159,2.77771473839764,1.37588354207011,-1.87850259496573,-3.30566522538617,121.202937383894,0.0901992605163212,14.0064568902065,-0.970099925474944,15.3842422342321,-2.26222725802296,4.69448388217374,-18.2777240528762,-27.5592939401172,-2.86259390516134,9.01255683734203,2817831.4702895,1.24273776348251e+15,827193106316250,471319185229940,496510316382724,16.4806156483744,27.1253334905064,23.0218059824052,25.5116571831351,21.5585256965394,9.61594162456514,3.22079745585643,5.19215641060418,6.87130748582674,-1.41126567579742,18.7721920791707,22.6951291475791,1581.667,1392.617,631.9583,-420.4559
873.5,13.812310218811,10.4237623214722,17.2008495330811,4.04702472686768,20.3208555921951,19.8258690875458,27.4648875496263,-1.85277676582336,9.25639152526855,-21.6038990020752,12261002,5041143,3585108.25,15104336,6.91740751266479,6.00317716598511,8.58610057830811,2.62451672554016,3945.76,689.463,3834.682,-3777.324,1360.026,-5.60491943359375,3707630.25,1259042,-3.07452630660747,15.1496553717635,-8.84670159146163,24.5932355745724,2.80672342773499,1.38085034562147,-1.49914681045173,-3.01619642213924,125.2516597462,0.0968859778038223,24.6092846621095,-1.32257265079358,15.5293402038128,-2.66261139720075,4.3949334018692,-20.0868540875437,-27.8892473533524,-1.44017843212291,8.65010011420591,11943978.0322392,1.239344239024e+15,824309828429736,484048028091399,364022057262036,16.1406167365954,27.5555957866794,23.2887672997755,25.9111094017192,21.7037336337516,9.70023121130898,3.20687030554227,5.69942396127915,7.20171669478962,-1.4093087460894,18.7606183517926,22.584097251225,495.4674,238.4163,1125.546,112.3318
874.5,13.7100257873535,10.3338041305542,17.0862560272217,6.72367334365845,20.1197223475184,19.6723918379585,26.6444559089655,1.17605686187744,9.88241672515869,-22.2486686706543,12093786,4891999,3576387.75,14791082,4.72183513641357,5.69420528411865,7.85365629196167,3.28444504737854,-2466.827,1977.739,3018.001,-1370.76,1360.009,-7.45343017578125,3893187,1459633,-3.30750895800583,19.8534612902621,2.12824465959831,24.126132799278,2.93320901875103,1.3483358093003,-2.11900470927007,-3.26016854539606,121.622463318088,0.0805825174284244,15.7726755923265,-1.07105030002497,15.3454211999472,-2.18190724705877,5.00485371626851,-18.5206518835075,-27.8905273468456,-3.54496037850358,8.61974050034604,1165488.61467305,1.17875535003655e+15,807804365655914,523142110524481,629869930168088,16.3415638228725,26.926035617337,23.2906799338216,25.439403615872,21.6794862440638,9.73373314169263,3.38671995104656,5.71626941749307,7.0499480283006,-1.03408790020082,18.700933379841,22.6116631830724,2010.638,1149.181,-39.29496,-64.01952
875.5,13.8822689056396,10.6003046035767,17.1642303466797,8.68647384643555,20.216194574688,19.6217566467427,27.534481940159,2.39529180526733,10.2840423583984,-20.9607238769531,12561516,4724102.5,3800728.25,15116918,5.00535917282104,6.15931463241577,6.09739589691162,4.69726991653442,-11618.32,-787.0853,6713.714,-3874.381,1359.991,-7.84832763671875,4150284,1250807.625,-11.4278142281063,0.225209055240921,0.314767656743832,24.2192361799763,3.13457526236667,1.26163389982616,-2.31701224677717,-3.59248651083484,121.157287101115,0.0995511113710264,22.1676136576495,-0.844724175355465,15.4467540512581,-2.08620054844687,5.38378320830989,-19.0935952787413,-26.3090630591445,-2.04051805801627,9.08239375433819,7979672.46764096,1.22883533481136e+15,842246538593802,553298445463707,411118276754285,16.4751839929338,27.3806099447606,23.0807180784093,25.7207732636835,21.6951498273617,9.76692541700288,3.33400426951145,5.79529304669606,7.1098830008559,-1.36861895336495,18.73912340883,22.553587347112,1289.728,3395.298,1645.463,434.9443
876.5,13.5337705612183,9.98063278198242,17.0868797302246,6.1255931854248,20.0825694573943,19.7230994181258,26.6620599506633,-1.80710172653198,9.50224018096924,-22.3901023864746,12208446,5594067.5,3380271.5,14684877,4.21471118927002,5.12545442581177,8.03365898132324,2.93577241897583,654.1804,3231.182,-3063.756,-588.348,1359.972,-4.10400390625,4023039.5,1126125.75,-21.6447825849211,13.0053217327063,-14.3379919864186,23.8883386147227,2.92930137800015,1.42135173154542,-2.07690651790167,-3.42719614184538,124.486618442649,0.103506987382993,16.1051253647659,-1.6248661937242,15.4084509504884,-2.27123517876435,5.59387397232127,-18.8747659656918,-29.6193353424514,-2.44823211502112,9.75838662058022,3851507.48627532,1.21906982283679e+15,747998008310447,536158740940362,552703445066151,16.4800451657962,26.9033327364079,23.1130618644871,25.5562540251914,21.6828827570798,9.48641051163887,3.21426629026239,5.99527806191736,6.70050896868055,-1.07130394891069,18.7225810640755,22.5682984006325,1742.718,-1577.697,148.6701,920.7546
