model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO_50percent,0,6,amo2,shigh,866.5,2005.5,0.6,15,1,1,9.640167280590733,0.7258011160290051,1755,False,"['13_lag_traFSC', '3_lag_traFS', '1_lag_14_median_alpi', '5_lag_traIT', '3_lag_tripol3', '1_lag_13_median_amo1']","[0.9489991210994322, 0.9489991210994352, 0.9489991210998495, 0.948999121100185, 1.8979982421957529, 1.8979982421988073]","13_lag_traFSC, 3_lag_traFS, 1_lag_14_median_alpi, 5_lag_traIT, 3_lag_tripol3, 1_lag_13_median_amo1_1755_1"
LRDropoutPSO_50percent,1,6,amo2,shigh,867.5,2005.5,0.6,16,1,1,9.385259018491828,0.7695614451876117,1885,False,"['8_lag_mhfATL30', '1_lag_5_median_nppc3SSTjfm', '1_lag_15_median_stratZ50ndj04', '4_lag_traDS', '1_lag_3_median_AMOCann', '1_lag_14_median_arcTSjfm']","[1.0546190311412302, 2.035237764371074, 2.1092380622803333, 1.0546190311407626, 1.0546190311406176, 1.0546190311450676]","8_lag_mhfATL30, 1_lag_5_median_nppc3SSTjfm, 1_lag_15_median_stratZ50ndj04, 4_lag_traDS, 1_lag_3_median_AMOCann, 1_lag_14_median_arcTSjfm_1885_1"
LRDropoutPSO_50percent,2,6,amo2,shigh,868.5,2005.5,0.6,17,1,1,10.132440665861356,0.6978849406565495,2015,False,"['4_lag_pdoSSTjfm', '3_lag_tripol3', '9_lag_shSICmar', '15_lag_glomaSSTjfm', '1_lag_11_median_ismPRjja', '1_lag_10_median_seurTSjfm']","[1.0167912042991123, 1.8681601148540736, 1.0167890518772968, 2.033575795059782, 1.539325995121972, 1.6116301314155803]","4_lag_pdoSSTjfm, 3_lag_tripol3, 9_lag_shSICmar, 15_lag_glomaSSTjfm, 1_lag_11_median_ismPRjja, 1_lag_10_median_seurTSjfm_2015_1"
LRDropoutPSO_50percent,3,6,amo2,shigh,869.5,2005.5,0.6,18,1,1,8.999686588104462,0.7773634238581992,2145,False,"['1_lag_12_median_traIT', '9_lag_traEU', '8_lag_traDS', '1_lag_12_median_glTSjfm', '4_lag_nhSICjfm', '1_lag_2_median_atlSICsep']","[1.369731115811072, 1.081665025950208, 1.081665025950259, 2.163330051900277, 1.0816650259504512, 1.7665137684555734]","1_lag_12_median_traIT, 9_lag_traEU, 8_lag_traDS, 1_lag_12_median_glTSjfm, 4_lag_nhSICjfm, 1_lag_2_median_atlSICsep_2145_1"
LRDropoutPSO_50percent,4,6,amo2,shigh,870.5,2005.5,0.6,19,1,1,8.827209094666987,0.7629832131470817,2275,False,"['1_lag_13_median_nchinaPRjja', '1_lag_2_median_glTSjfm', '1_lag_7_median_traTLS', '17_lag_nppc3SSTjfm', '1_lag_18_median_tripol2', '1_lag_13_median_ismPRjja']","[1.22263678113571, 2.4452484908703647, 1.2829165032239782, 1.2226325189956158, 2.4401870423907686, 1.52709276829234]","1_lag_13_median_nchinaPRjja, 1_lag_2_median_glTSjfm, 1_lag_7_median_traTLS, 17_lag_nppc3SSTjfm, 1_lag_18_median_tripol2, 1_lag_13_median_ismPRjja_2275_1"
LRDropoutPSO_50percent,5,6,amo2,shigh,871.5,2005.5,0.6,20,1,1,10.410306130383907,0.5801891615229982,2405,False,"['2_lag_traWP', '1_lag_3_median_scpPSLjfm', '17_lag_seurTSjfm', '1_lag_atlSICjfm', '17_lag_solFORC', '16_lag_satlSSTjfm']","[1.1886681011617577, 1.188668101161715, 1.1886681011617037, 1.9121902913874083, 2.3773362023232982, 1.6801921502476551]","2_lag_traWP, 1_lag_3_median_scpPSLjfm, 17_lag_seurTSjfm, 1_lag_atlSICjfm, 17_lag_solFORC, 16_lag_satlSSTjfm_2405_1"
LRDropoutPSO_50percent,6,6,amo2,shigh,872.5,2005.5,0.6,21,1,1,11.795342166666412,0.24489774681385784,2535,False,"['7_lag_ginwSSTjfm', '1_lag_18_median_pdoSSTjfm', '1_lag_15_median_neurTSjfm', '13_lag_traIT', '1_lag_3_median_traEC', '1_lag_13_median_wnorPRjfm']","[1.040790573332867, 0.5204842294460095, 0.6490559986100188, 0.8395333722485424, 0.5204588858671315, 0.7309847209760791]","7_lag_ginwSSTjfm, 1_lag_18_median_pdoSSTjfm, 1_lag_15_median_neurTSjfm, 13_lag_traIT, 1_lag_3_median_traEC, 1_lag_13_median_wnorPRjfm_2535_1"
LRDropoutPSO_50percent,7,6,amo2,shigh,873.5,2005.5,0.6,22,2,2,10.058172665707342,0.7317373854523331,2535,False,"['16_lag_samPSLann', '2_lag_12_median_nppc3SSTjfm', '2_lag_20_median_arcTSjfm', '12_lag_arcTSjfm', '20_lag_pdoSSTjfm', '5_lag_pdoSSTjfm']","[0.8313227421371749, 1.6626442942375566, 1.6626411572196196, 0.831326385119372, 0.8313295426005162, 0.8313256345176875]","16_lag_samPSLann, 2_lag_12_median_nppc3SSTjfm, 2_lag_20_median_arcTSjfm, 12_lag_arcTSjfm, 20_lag_pdoSSTjfm, 5_lag_pdoSSTjfm_2535_2"
LRDropoutPSO_50percent,8,6,amo2,shigh,874.5,2005.5,0.6,23,3,3,11.988287801062725,0.025992950572583204,2535,False,"['3_lag_22_median_AMOCann', '3_lag_17_median_traDS', '20_lag_amo1', '3_lag_nchinaPRjja', '16_lag_ginwSSTjfm', '3_lag_10_median_AMOCann']","[0.6810156530100677, 0.6810156978833323, 1.3620313029586724, 0.6810156527619056, 0.6810156515516708, 0.6810156550683963]","3_lag_22_median_AMOCann, 3_lag_17_median_traDS, 20_lag_amo1, 3_lag_nchinaPRjja, 16_lag_ginwSSTjfm, 3_lag_10_median_AMOCann_2535_3"
LRDropoutPSO_50percent,9,6,amo2,shigh,875.5,2005.5,0.6,24,4,4,9.228788528704893,0.7733117560957747,2535,False,"['4_lag_13_median_amo3', '5_lag_traTLS', '13_lag_stratZ50ndj01', '4_lag_13_median_seurTSjfm', '4_lag_22_median_tripol3', '4_lag_13_median_shTSjfm']","[1.7338567970995717, 0.9587561166106529, 0.9587561166114045, 0.95875611661088, 1.917512233220818, 1.9175122332210455]","4_lag_13_median_amo3, 5_lag_traTLS, 13_lag_stratZ50ndj01, 4_lag_13_median_seurTSjfm, 4_lag_22_median_tripol3, 4_lag_13_median_shTSjfm_2535_4"
