model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO_50percent,0,6,glomaSSTjfm,shigh,866.5,2005.5,0.8,15,5,5,10.229268137027345,0.6657868791984412,1235,False,"['5_lag_7_median_ormenSSTjfm', '6_lag_ginwSSTjfm', '9_lag_satlSSTjfm', '5_lag_10_median_stratZ50ndj04', '5_lag_14_median_naoPSLjfm', '7_lag_stratZ50ndj02']","[1.3790709628837705, 1.3790709628550806, 2.7581419256244817, 2.7581419256669575, 1.3790709628434785, 1.3790709628492739]","5_lag_7_median_ormenSSTjfm, 6_lag_ginwSSTjfm, 9_lag_satlSSTjfm, 5_lag_10_median_stratZ50ndj04, 5_lag_14_median_naoPSLjfm, 7_lag_stratZ50ndj02_1235_5"
LRDropoutPSO_50percent,1,6,glomaSSTjfm,shigh,867.5,2005.5,0.8,16,6,6,11.926333003849985,0.4275906483841635,1235,False,"['6_lag_7_median_traIT', '6_lag_15_median_mhfATL30', '6_lag_11_median_mhfATL30', '7_lag_atlSICsep', '13_lag_traCA', '6_lag_12_median_stratZ50ndj02']","[1.4211624889067296, 1.8950643701751309, 0.9475342425821, 1.895023628556986, 0.9476032160677368, 0.9475820150452291]","6_lag_7_median_traIT, 6_lag_15_median_mhfATL30, 6_lag_11_median_mhfATL30, 7_lag_atlSICsep, 13_lag_traCA, 6_lag_12_median_stratZ50ndj02_1235_6"
LRDropoutPSO_50percent,2,6,glomaSSTjfm,shigh,868.5,2005.5,0.8,17,7,7,9.41944465370584,0.7934388802365429,1235,False,"['7_lag_14_median_eurPSLjfm', '7_lag_12_median_nhSICsep', '8_lag_shTSjfm', '11_lag_amo2', '7_lag_15_median_traEU', '7_lag_16_median_shTSjfm']","[1.181297952183749, 1.1812979521836717, 2.3625959043663465, 1.1812979521849603, 1.1812979521838765, 2.362595904367]","7_lag_14_median_eurPSLjfm, 7_lag_12_median_nhSICsep, 8_lag_shTSjfm, 11_lag_amo2, 7_lag_15_median_traEU, 7_lag_16_median_shTSjfm_1235_7"
LRDropoutPSO_50percent,3,6,glomaSSTjfm,shigh,869.5,2005.5,0.8,18,8,8,12.666138421702675,0.13375055583075882,1235,False,"['11_lag_nhTSjfm', '13_lag_shSICmar', '8_lag_12_median_solFORC', '8_lag_10_median_traBO', '8_lag_17_median_atlSICjfm', '8_lag_12_median_tripol2']","[1.7206311944471075, 3.0760451734326417, 3.4412623352257263, 1.720631912865668, 1.7206311853962615, 1.7206314387889292]","11_lag_nhTSjfm, 13_lag_shSICmar, 8_lag_12_median_solFORC, 8_lag_10_median_traBO, 8_lag_17_median_atlSICjfm, 8_lag_12_median_tripol2_1235_8"
LRDropoutPSO_50percent,4,6,glomaSSTjfm,shigh,870.5,2005.5,0.8,19,9,9,12.524644930311014,0.2273672149632511,1235,False,"['14_lag_labSSTjfm', '12_lag_traEC', '11_lag_traIT', '9_lag_11_median_traEC', '18_lag_AMOCann', '18_lag_ormenSSTjfm']","[0.7581139969831753, 0.3879597906605872, 0.7401633046072721, 0.3879597906604625, 0.7686530549140439, 0.7759195813204205]","14_lag_labSSTjfm, 12_lag_traEC, 11_lag_traIT, 9_lag_11_median_traEC, 18_lag_AMOCann, 18_lag_ormenSSTjfm_1235_9"
LRDropoutPSO_50percent,5,6,glomaSSTjfm,shigh,871.5,2005.5,0.8,20,10,10,10.523924388459903,0.6542626092867986,1235,False,"['10_lag_12_median_amo1', '17_lag_shTSjfm', '10_lag_13_median_eurPSLjfm', '16_lag_stratZ50ndj03', '14_lag_traIFC', '19_lag_nppc3SSTjfm']","[2.3570155947224247, 2.761183427843255, 1.3836046947355924, 1.382073605170668, 1.380847050273838, 1.381541056634803]","10_lag_12_median_amo1, 17_lag_shTSjfm, 10_lag_13_median_eurPSLjfm, 16_lag_stratZ50ndj03, 14_lag_traIFC, 19_lag_nppc3SSTjfm_1235_10"
LRDropoutPSO_50percent,6,6,glomaSSTjfm,shigh,872.5,2005.5,0.8,21,11,11,11.888658593188566,0.49203065826499615,1235,False,"['11_lag_13_median_nppc2SSTjfm', '13_lag_ismPRjja', '11_lag_15_median_pdoSSTjfm', '11_lag_20_median_mhfATL60', '11_lag_13_median_tripol2', '11_lag_20_median_stratZ50ndj02']","[1.634880886267232, 0.8174404433338371, 0.8174404435806054, 0.8174404433354578, 1.6348808866231488, 0.8174404433314844]","11_lag_13_median_nppc2SSTjfm, 13_lag_ismPRjja, 11_lag_15_median_pdoSSTjfm, 11_lag_20_median_mhfATL60, 11_lag_13_median_tripol2, 11_lag_20_median_stratZ50ndj02_1235_11"
LRDropoutPSO_50percent,7,6,glomaSSTjfm,shigh,873.5,2005.5,0.8,22,12,12,11.212948054235834,0.5525777130630241,1235,False,"['17_lag_traFB', '12_lag_14_median_nhTSjfm', '14_lag_arcTSjfm', '18_lag_stratZ50ndj02', '12_lag_15_median_scpPSLjfm', '20_lag_stratZ50ndj04']","[1.0247522719085855, 2.049504512113239, 1.024752256808061, 1.0247522563176863, 1.0247522598676588, 2.049504511954435]","17_lag_traFB, 12_lag_14_median_nhTSjfm, 14_lag_arcTSjfm, 18_lag_stratZ50ndj02, 12_lag_15_median_scpPSLjfm, 20_lag_stratZ50ndj04_1235_12"
LRDropoutPSO_50percent,8,6,glomaSSTjfm,shigh,874.5,2005.5,0.8,23,13,13,12.992694728493568,0.4792744262803545,1235,False,"['13_lag_19_median_traBS', '14_lag_eurPSLjfm', '13_lag_15_median_nppc2SSTjfm', '13_lag_20_median_nhSICjfm', '13_lag_19_median_nchinaPRjja', '13_lag_18_median_shSICmar']","[1.217426997931695, 1.2174269979316623, 1.3810740929548766, 1.2174269979314567, 1.2174269979314243, 2.434853995862748]","13_lag_19_median_traBS, 14_lag_eurPSLjfm, 13_lag_15_median_nppc2SSTjfm, 13_lag_20_median_nhSICjfm, 13_lag_19_median_nchinaPRjja, 13_lag_18_median_shSICmar_1235_13"
LRDropoutPSO_50percent,9,6,glomaSSTjfm,shigh,875.5,2005.5,0.8,24,14,14,12.191692149879305,0.35707120890597904,1235,False,"['18_lag_solFORC', '16_lag_amo2', '20_lag_stratZ50ndj03', '19_lag_satlSSTjfm', '18_lag_traFB', '14_lag_satlSSTjfm']","[2.3775478525680507, 1.1887739262849968, 1.188773926288301, 2.377547852481859, 1.1887739262997092, 2.377547852550737]","18_lag_solFORC, 16_lag_amo2, 20_lag_stratZ50ndj03, 19_lag_satlSSTjfm, 18_lag_traFB, 14_lag_satlSSTjfm_1235_14"
LRDropoutPSO_50percent,10,6,glomaSSTjfm,shigh,876.5,2005.5,0.8,25,15,15,14.58359533642654,-0.34617990611492844,1235,False,"['23_lag_eurPSLjfm', '19_lag_traEU', '17_lag_stratZ50ndj01', '21_lag_shSICsep', '15_lag_16_median_traCA', '15_lag_24_median_atlSICjfm']","[1.0765271520183097, 1.0765271520181674, 1.0765271520182018, 2.153054304036298, 1.1483628084072752, 1.07652715201816]","23_lag_eurPSLjfm, 19_lag_traEU, 17_lag_stratZ50ndj01, 21_lag_shSICsep, 15_lag_16_median_traCA, 15_lag_24_median_atlSICjfm_1235_15"
LRDropoutPSO_50percent,11,6,glomaSSTjfm,shigh,877.5,2005.5,0.8,26,16,16,12.365439571300234,0.16344945270320738,1235,False,"['20_lag_nppc3SSTjfm', '16_lag_traBO', '16_lag_mhfATL45', '16_lag_20_median_traMC', '22_lag_alpi', '20_lag_solFORC']","[1.2893568796170862, 1.2893568796170438, 1.2893568796172004, 1.4082916064362045, 1.2893568796170711, 2.5787137592340628]","20_lag_nppc3SSTjfm, 16_lag_traBO, 16_lag_mhfATL45, 16_lag_20_median_traMC, 22_lag_alpi, 20_lag_solFORC_1235_16"
LRDropoutPSO_50percent,12,6,glomaSSTjfm,shigh,878.5,2005.5,0.8,27,17,17,12.236958927304208,0.5847426836584549,1235,False,"['17_lag_26_median_nhTSjfm', '21_lag_wnorPRjfm', '17_lag_24_median_yrvPRjja', '21_lag_stratZ50ndj02', '25_lag_amo1', '19_lag_shSICsep']","[2.217749544518558, 1.1679513152030085, 1.1679513201483265, 1.1679513168838027, 1.4231873327718771, 2.3359026300466805]","17_lag_26_median_nhTSjfm, 21_lag_wnorPRjfm, 17_lag_24_median_yrvPRjja, 21_lag_stratZ50ndj02, 25_lag_amo1, 19_lag_shSICsep_1235_17"
LRDropoutPSO_50percent,13,6,glomaSSTjfm,shigh,879.5,2005.5,0.8,28,18,18,11.582378841800434,0.5667830745517392,1235,False,"['18_lag_20_median_traTLS', '19_lag_traBO', '26_lag_traFSC', '25_lag_amoSSTmjjaso', '19_lag_amo1', '18_lag_24_median_cetTSjfm']","[0.8670372198237526, 0.8670374432892358, 0.8670371906082942, 1.7340743668391791, 1.7340743609365894, 0.8670371948481665]","18_lag_20_median_traTLS, 19_lag_traBO, 26_lag_traFSC, 25_lag_amoSSTmjjaso, 19_lag_amo1, 18_lag_24_median_cetTSjfm_1235_18"
LRDropoutPSO_50percent,14,6,glomaSSTjfm,shigh,880.5,2005.5,0.8,29,19,19,12.287230746739167,0.4923287366657202,1235,False,"['22_lag_AMOCann', '24_lag_eapPSLjfm', '19_lag_21_median_nchinaPRjja', '19_lag_25_median_gyreSSTjfm', '19_lag_26_median_nhSICjfm', '19_lag_21_median_alpi']","[1.1618456688137564, 0.580922834412226, 0.5809228344131615, 0.5809228344498489, 1.161462043346423, 0.5809228344137358]","22_lag_AMOCann, 24_lag_eapPSLjfm, 19_lag_21_median_nchinaPRjja, 19_lag_25_median_gyreSSTjfm, 19_lag_26_median_nhSICjfm, 19_lag_21_median_alpi_1235_19"
LRDropoutPSO_50percent,15,6,glomaSSTjfm,shigh,881.5,2005.5,0.8,30,20,20,12.512502822731248,0.5981840964571485,1235,False,"['20_lag_26_median_ismPRjja', '24_lag_eurPSLjfm', '26_lag_stratZ50ndj02', '20_lag_27_median_nhSICsep', '20_lag_25_median_traDP', '23_lag_glTSjfm']","[0.836143395593064, 0.8361433955931041, 0.8361433955930627, 1.6722867911854282, 1.373668240306565, 1.6722867911860269]","20_lag_26_median_ismPRjja, 24_lag_eurPSLjfm, 26_lag_stratZ50ndj02, 20_lag_27_median_nhSICsep, 20_lag_25_median_traDP, 23_lag_glTSjfm_1235_20"
LRDropoutPSO_50percent,16,6,glomaSSTjfm,shigh,882.5,2005.5,0.8,31,21,21,11.838139888905262,0.5801080877851468,1235,False,"['21_lag_24_median_stratZ50ndj04', '21_lag_ismPRjja', '29_lag_naoPSLjfm', '21_lag_23_median_stratZ50ndj01', '21_lag_29_median_nppc2SSTjfm', '30_lag_stratZ50ndj02']","[1.8472138494308654, 0.9237604121807892, 0.924070560356691, 0.9244122094676259, 1.5267843720791947, 0.9279920511577588]","21_lag_24_median_stratZ50ndj04, 21_lag_ismPRjja, 29_lag_naoPSLjfm, 21_lag_23_median_stratZ50ndj01, 21_lag_29_median_nppc2SSTjfm, 30_lag_stratZ50ndj02_1235_21"
LRDropoutPSO_50percent,17,6,glomaSSTjfm,shigh,883.5,2005.5,0.8,32,22,22,11.970708283122292,0.4031610992888055,1235,False,"['31_lag_solFORC', '31_lag_cetTSjfm', '27_lag_cetTSjfm', '22_lag_27_median_gyreSSTjfm', '22_lag_25_median_satlSSTjfm', '31_lag_traEC']","[2.1305058066159868, 1.065252903309357, 1.0652529033083455, 1.065252903308651, 2.130505806616361, 1.0652529033084661]","31_lag_solFORC, 31_lag_cetTSjfm, 27_lag_cetTSjfm, 22_lag_27_median_gyreSSTjfm, 22_lag_25_median_satlSSTjfm, 31_lag_traEC_1235_22"
LRDropoutPSO_50percent,18,6,glomaSSTjfm,shigh,884.5,2005.5,0.8,33,23,23,11.76170670365121,0.5772474595643154,1235,False,"['23_lag_29_median_yrvPRjja', '23_lag_24_median_ensoSSTjfm', '23_lag_32_median_amoSSTmjjaso', '23_lag_traEC', '23_lag_28_median_samPSLann', '23_lag_30_median_mhfATL60']","[1.127651547291226, 1.1276518724785674, 2.255303015962967, 1.1276515093378527, 1.1276515360104944, 1.2844327748116233]","23_lag_29_median_yrvPRjja, 23_lag_24_median_ensoSSTjfm, 23_lag_32_median_amoSSTmjjaso, 23_lag_traEC, 23_lag_28_median_samPSLann, 23_lag_30_median_mhfATL60_1235_23"
LRDropoutPSO_50percent,19,6,glomaSSTjfm,shigh,885.5,2005.5,0.8,34,24,24,11.648021225436286,0.5716358129240346,1235,False,"['24_lag_30_median_nppc3SSTjfm', '24_lag_27_median_tripol1', '31_lag_traMC', '24_lag_25_median_shSICsep', '24_lag_25_median_atlSICsep', '24_lag_33_median_traWP']","[1.848013432878227, 1.007322760697272, 1.0073227606959716, 2.0146455213919405, 1.0073227606962705, 1.4479596493396791]","24_lag_30_median_nppc3SSTjfm, 24_lag_27_median_tripol1, 31_lag_traMC, 24_lag_25_median_shSICsep, 24_lag_25_median_atlSICsep, 24_lag_33_median_traWP_1235_24"
LRDropoutPSO_50percent,20,6,glomaSSTjfm,shigh,886.5,2005.5,0.8,35,25,25,12.047282374815959,0.5327079118572409,1235,False,"['25_lag_32_median_arcTSjfm', '31_lag_mhfATL60', '33_lag_scpPSLjfm', '27_lag_traDS', '25_lag_29_median_atlSICjfm', '25_lag_34_median_traWP']","[1.8861559976627091, 1.0032148499724978, 1.003214849972467, 1.0032148499725528, 1.0032148499725466, 2.006429699944872]","25_lag_32_median_arcTSjfm, 31_lag_mhfATL60, 33_lag_scpPSLjfm, 27_lag_traDS, 25_lag_29_median_atlSICjfm, 25_lag_34_median_traWP_1235_25"
LRDropoutPSO_50percent,21,6,glomaSSTjfm,shigh,887.5,2005.5,0.8,36,26,26,12.572493571771044,0.6216189844505823,1235,False,"['28_lag_wnorPRjfm', '28_lag_shSICsep', '29_lag_traFS', '26_lag_35_median_ormenSSTjfm', '26_lag_31_median_glomaSSTjfm', '26_lag_33_median_traIFC']","[1.6731326980141294, 1.67315899099887, 1.6731326740116592, 1.6731326372082747, 3.3462652736678242, 1.9878123985394784]","28_lag_wnorPRjfm, 28_lag_shSICsep, 29_lag_traFS, 26_lag_35_median_ormenSSTjfm, 26_lag_31_median_glomaSSTjfm, 26_lag_33_median_traIFC_1235_26"
LRDropoutPSO_50percent,22,6,glomaSSTjfm,shigh,888.5,2005.5,0.8,37,27,27,12.878524073021103,0.31498903863069416,1235,False,"['31_lag_traFB', '27_lag_32_median_AMOCann', '32_lag_glTSjfm', '27_lag_30_median_traMC', '35_lag_shSICsep', '34_lag_samPSLann']","[0.8909705104269436, 0.8909711639292494, 1.7819407854161535, 1.0624307483033497, 1.7819403219447394, 0.8909704835403494]","31_lag_traFB, 27_lag_32_median_AMOCann, 32_lag_glTSjfm, 27_lag_30_median_traMC, 35_lag_shSICsep, 34_lag_samPSLann_1235_27"
