model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRforcedPSO_75percent,0,6,amoSSTmjjaso,slow,866.5,2005.5,0.6,15,1,1,10.859153573347385,-0.10492263710967817,1755,False,"['1_lag_5_median_mhfATL60', '12_lag_atlSICjfm', '1_lag_7_median_traMC', '1_lag_2_median_mhfATL45', '1_lag_5_median_mhfATL30', '1_lag_14_median_traIT']","[0.7923464758142176, 0.5233261824916838, 0.2872696182938124, 1.1490784731742745, 0.9999493115639791, 0.7848298308367745]","1_lag_5_median_mhfATL60, 12_lag_atlSICjfm, 1_lag_7_median_traMC, 1_lag_2_median_mhfATL45, 1_lag_5_median_mhfATL30, 1_lag_14_median_traIT_1755_1"
LRforcedPSO_75percent,1,6,amoSSTmjjaso,slow,867.5,2005.5,0.6,16,1,1,9.816644611781793,0.5945696394739028,1885,False,"['13_lag_atlSICsep', '1_lag_14_median_nhSICjfm', '9_lag_cetTSjfm', '1_lag_12_median_traDS', '9_lag_nhTSjfm', '1_lag_5_median_nhSICsep']","[0.4337165145742561, 0.8562303608428632, 0.23556742773925235, 0.44723581336665713, 0.29018458875012343, 0.3052901498375272]","13_lag_atlSICsep, 1_lag_14_median_nhSICjfm, 9_lag_cetTSjfm, 1_lag_12_median_traDS, 9_lag_nhTSjfm, 1_lag_5_median_nhSICsep_1885_1"
LRforcedPSO_75percent,2,6,amoSSTmjjaso,slow,868.5,2005.5,0.6,17,1,1,10.391108283880696,0.4187221660323386,2015,False,"['8_lag_arcTSjfm', '1_lag_16_median_nhSICsep', '1_lag_10_median_traIFC', '7_lag_ormenSSTjfm', '10_lag_nchinaPRjja', '1_lag_12_median_eapPSLjfm']","[0.199059416065311, 0.3477027814216561, 0.6034084558950686, 0.24855384990243054, 0.5786417777084676, 0.2899611140039081]","8_lag_arcTSjfm, 1_lag_16_median_nhSICsep, 1_lag_10_median_traIFC, 7_lag_ormenSSTjfm, 10_lag_nchinaPRjja, 1_lag_12_median_eapPSLjfm_2015_1"
LRforcedPSO_75percent,3,6,amoSSTmjjaso,slow,869.5,2005.5,0.6,18,1,1,9.83406099993363,0.5820166369453711,2145,False,"['7_lag_traFB', '15_lag_cetTSjfm', '3_lag_nhSICjfm', '15_lag_ensoSSTjfm', '8_lag_scpPSLjfm', '1_lag_nhSICsep']","[0.4266256269290853, 0.36072955889518893, 0.9026474669945775, 0.22566186674878982, 0.22566186674879102, 0.832855951722682]","7_lag_traFB, 15_lag_cetTSjfm, 3_lag_nhSICjfm, 15_lag_ensoSSTjfm, 8_lag_scpPSLjfm, 1_lag_nhSICsep_2145_1"
LRforcedPSO_75percent,4,6,amoSSTmjjaso,slow,870.5,2005.5,0.6,19,1,1,9.347959722694442,0.6095915518252435,2275,False,"['1_lag_12_median_shSICmar', '7_lag_traBO', '16_lag_AMOCann', '1_lag_4_median_stratZ50ndj02', '1_lag_6_median_amoSSTmjjaso', '17_lag_nhTSjfm']","[0.37274370601103424, 0.875888292084204, 0.37274370601002715, 0.37274370601035645, 1.4909748240392184, 0.372743706009897]","1_lag_12_median_shSICmar, 7_lag_traBO, 16_lag_AMOCann, 1_lag_4_median_stratZ50ndj02, 1_lag_6_median_amoSSTmjjaso, 17_lag_nhTSjfm_2275_1"
LRforcedPSO_75percent,5,6,amoSSTmjjaso,slow,871.5,2005.5,0.6,20,1,1,10.516745699109363,0.15242967223218432,2405,False,"['10_lag_mhfATL45', '5_lag_pdoSSTjfm', '1_lag_6_median_traTLS', '6_lag_traFB', '1_lag_18_median_ginwSSTjfm', '6_lag_atlSICjfm']","[0.7393677186568065, 0.5905052434607726, 0.1848419296651439, 0.18484192966502414, 0.684542264667447, 0.18484192966736823]","10_lag_mhfATL45, 5_lag_pdoSSTjfm, 1_lag_6_median_traTLS, 6_lag_traFB, 1_lag_18_median_ginwSSTjfm, 6_lag_atlSICjfm_2405_1"
LRforcedPSO_75percent,6,6,amoSSTmjjaso,slow,872.5,2005.5,0.6,21,1,1,10.532671753020152,0.07190431081625431,2535,False,"['1_lag_17_median_AMOCann', '6_lag_seurTSjfm', '16_lag_traIT', '10_lag_amo2', '16_lag_tripol2', '1_lag_7_median_alpi']","[1.1733235427402808, 0.8162827343608996, 0.3067752738029604, 0.2933310315614448, 0.29333089648669597, 0.627325455730338]","1_lag_17_median_AMOCann, 6_lag_seurTSjfm, 16_lag_traIT, 10_lag_amo2, 16_lag_tripol2, 1_lag_7_median_alpi_2535_1"
LRforcedPSO_75percent,7,6,amoSSTmjjaso,slow,873.5,2005.5,0.6,22,2,2,10.510029476901094,0.07122546936298896,2535,False,"['19_lag_stratZ50ndj04', '2_lag_20_median_nhSICsep', '14_lag_seurTSjfm', '2_lag_13_median_nchinaPRjja', '2_lag_4_median_nchinaPRjja', '2_lag_11_median_naoPSLjfm']","[0.2970219933033098, 0.297021988160243, 0.5933798724506215, 0.9063666054788824, 0.8359384859361866, 1.1880879316653734]","19_lag_stratZ50ndj04, 2_lag_20_median_nhSICsep, 14_lag_seurTSjfm, 2_lag_13_median_nchinaPRjja, 2_lag_4_median_nchinaPRjja, 2_lag_11_median_naoPSLjfm_2535_2"
LRforcedPSO_75percent,8,6,amoSSTmjjaso,slow,874.5,2005.5,0.6,23,3,3,10.293265469859964,0.36508846968171493,2535,False,"['3_lag_19_median_yrvPRjja', '3_lag_21_median_samPSLann', '21_lag_nhSICjfm', '17_lag_traDP', '3_lag_12_median_tripol1', '3_lag_4_median_ismPRjja']","[0.549603875619172, 0.46907164507050436, 0.39107297997860996, 0.5945462832507831, 0.6494004803761462, 0.1623501293662504]","3_lag_19_median_yrvPRjja, 3_lag_21_median_samPSLann, 21_lag_nhSICjfm, 17_lag_traDP, 3_lag_12_median_tripol1, 3_lag_4_median_ismPRjja_2535_3"
LRforcedPSO_75percent,9,6,amoSSTmjjaso,slow,875.5,2005.5,0.6,24,4,4,10.117695802420066,0.32487803689409195,2535,False,"['4_lag_22_median_tripol1', '4_lag_16_median_AMOCann', '4_lag_22_median_satlSSTjfm', '4_lag_8_median_stratZ50ndj04', '13_lag_traDP', '4_lag_16_median_cetTSjfm']","[0.4905959259464145, 1.5199014789437768, 1.5198956104781303, 0.5060750943538151, 0.48500923456071343, 0.3799755569739482]","4_lag_22_median_tripol1, 4_lag_16_median_AMOCann, 4_lag_22_median_satlSSTjfm, 4_lag_8_median_stratZ50ndj04, 13_lag_traDP, 4_lag_16_median_cetTSjfm_2535_4"
