model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LRDropoutPSO,0,6,amo1,shigh,866.5,2005.5,0.8,15,5,5,13.312434267684674,0.32585040399280274,1235,False,"['5_lag_13_median_mhfATL60', '5_lag_traMC', '5_lag_10_median_mhfATL45', '5_lag_11_median_traFSC', '7_lag_tripol1', '5_lag_14_median_stratZ50ndj04']","[0.04101238456143719, 1.8575289116478455, 0.16452299506002177, 0.33015564784307294, 4.857354009614966, 0.9055090815202309]","5_lag_13_median_mhfATL60, 5_lag_traMC, 5_lag_10_median_mhfATL45, 5_lag_11_median_traFSC, 7_lag_tripol1, 5_lag_14_median_stratZ50ndj04_1235_5"
LRDropoutPSO,1,6,amo1,shigh,867.5,2005.5,0.8,16,6,6,11.915404198158624,0.5692803344090807,1235,False,"['6_lag_amo2', '14_lag_traFB', '12_lag_shTSjfm', '7_lag_atlSICjfm', '13_lag_nppc2SSTjfm', '6_lag_15_median_mhfATL60']","[0.9157368780889303, 0.7854646889858579, 6.117737974496489, 0.7941993650159525, 1.9671274574713937, 1.8396766083099276]","6_lag_amo2, 14_lag_traFB, 12_lag_shTSjfm, 7_lag_atlSICjfm, 13_lag_nppc2SSTjfm, 6_lag_15_median_mhfATL60_1235_6"
LRDropoutPSO,2,6,amo1,shigh,868.5,2005.5,0.8,17,7,7,12.345957179391725,0.5076575945280897,1235,False,"['7_lag_gyreSSTjfm', '11_lag_traFB', '7_lag_16_median_traEC', '7_lag_16_median_amo3', '7_lag_8_median_wnorPRjfm', '13_lag_tripol3']","[2.529104340341077, 2.7178445636724926, 2.682975289433646, 3.366969455357708, 2.5254144629211868, 2.52527784108448]","7_lag_gyreSSTjfm, 11_lag_traFB, 7_lag_16_median_traEC, 7_lag_16_median_amo3, 7_lag_8_median_wnorPRjfm, 13_lag_tripol3_1235_7"
LRDropoutPSO,3,6,amo1,shigh,869.5,2005.5,0.8,18,8,8,14.384839819807384,0.08738206717263111,1235,False,"['8_lag_11_median_ormenSSTjfm', '12_lag_labSSTjfm', '11_lag_traEU', '8_lag_15_median_traDS', '8_lag_16_median_traDS', '10_lag_gyreSSTjfm']","[1.4251231108591789, 1.4863726781881965, 1.2009370310487917, 2.594918237491788, 9.030593477290534, 2.216380171233073]","8_lag_11_median_ormenSSTjfm, 12_lag_labSSTjfm, 11_lag_traEU, 8_lag_15_median_traDS, 8_lag_16_median_traDS, 10_lag_gyreSSTjfm_1235_8"
LRDropoutPSO,4,6,amo1,shigh,870.5,2005.5,0.8,19,9,9,15.623072387378626,-0.2519620565241019,1235,False,"['9_lag_15_median_labSSTjfm', '15_lag_ensoSSTjfm', '9_lag_15_median_traBO', '9_lag_17_median_ginwSSTjfm', '13_lag_ginwSSTjfm', '16_lag_traBS']","[1.9558181783228061, 1.8636308645106876, 5.558343728178694, 5.168303713515316, 3.3147282059334753, 2.753177011694399]","9_lag_15_median_labSSTjfm, 15_lag_ensoSSTjfm, 9_lag_15_median_traBO, 9_lag_17_median_ginwSSTjfm, 13_lag_ginwSSTjfm, 16_lag_traBS_1235_9"
LRDropoutPSO,5,6,amo1,shigh,871.5,2005.5,0.8,20,10,10,14.113314139593916,0.46384299768027987,1235,False,"['16_lag_tripol3', '10_lag_18_median_glomaSSTjfm', '19_lag_mhfATL60', '17_lag_traDP', '17_lag_stratZ50ndj02', '19_lag_tripol3']","[2.2568570193951176, 5.781876739098745, 3.038176236930841, 2.014777995399344, 2.239904709208023, 0.6156805365070106]","16_lag_tripol3, 10_lag_18_median_glomaSSTjfm, 19_lag_mhfATL60, 17_lag_traDP, 17_lag_stratZ50ndj02, 19_lag_tripol3_1235_10"
LRDropoutPSO,6,6,amo1,shigh,872.5,2005.5,0.8,21,11,11,14.093957163156556,0.3769397392604952,1235,False,"['11_lag_20_median_satlSSTjfm', '12_lag_ginwSSTjfm', '11_lag_18_median_traEC', '11_lag_20_median_shSICsep', '12_lag_naoPSLjfm', '11_lag_18_median_amo3']","[8.280025575116372, 1.0420168037558888, 0.3934722925653933, 0.6151250965358575, 5.912182859043469, 1.6848064682946848]","11_lag_20_median_satlSSTjfm, 12_lag_ginwSSTjfm, 11_lag_18_median_traEC, 11_lag_20_median_shSICsep, 12_lag_naoPSLjfm, 11_lag_18_median_amo3_1235_11"
LRDropoutPSO,7,6,amo1,shigh,873.5,2005.5,0.8,22,12,12,14.363951271807963,0.2613961015824384,1235,False,"['14_lag_naoPSLjfm', '14_lag_shTSjfm', '14_lag_ormenSSTjfm', '12_lag_19_median_shSICsep', '12_lag_15_median_traDP', '15_lag_scpPSLjfm']","[0.23523380615393918, 6.781494798611881, 4.852534179680208, 2.041284033641995, 0.36961283740356876, 2.994204203926081]","14_lag_naoPSLjfm, 14_lag_shTSjfm, 14_lag_ormenSSTjfm, 12_lag_19_median_shSICsep, 12_lag_15_median_traDP, 15_lag_scpPSLjfm_1235_12"
LRDropoutPSO,8,6,amo1,shigh,874.5,2005.5,0.8,23,13,13,16.304732768115706,-0.07111187700128704,1235,False,"['13_lag_19_median_neurTSjfm', '14_lag_mhfATL30', '22_lag_naoPSLjfm', '13_lag_19_median_traDS', '13_lag_20_median_eapPSLjfm', '16_lag_traDP']","[1.0738563201550289, 3.6039043562600863, 2.721865867827315, 2.2614064907761255, 1.067261971145335, 4.031509909652908]","13_lag_19_median_neurTSjfm, 14_lag_mhfATL30, 22_lag_naoPSLjfm, 13_lag_19_median_traDS, 13_lag_20_median_eapPSLjfm, 16_lag_traDP_1235_13"
LRDropoutPSO,9,6,amo1,shigh,875.5,2005.5,0.8,24,14,14,13.62379181430241,0.07389641224716129,1235,False,"['14_lag_20_median_shSICsep', '15_lag_nhSICjfm', '14_lag_18_median_traTLS', '14_lag_16_median_ensoSSTjfm', '14_lag_15_median_traFB', '14_lag_21_median_traEC']","[0.16849613995080048, 0.3996634561605372, 5.488268697772909, 0.8355055307763397, 0.8087820380995012, 2.435869620503521]","14_lag_20_median_shSICsep, 15_lag_nhSICjfm, 14_lag_18_median_traTLS, 14_lag_16_median_ensoSSTjfm, 14_lag_15_median_traFB, 14_lag_21_median_traEC_1235_14"
