model,num_irrelevant,max_allowed_features,target_feature,dataset,year_start,year_end,splitsize,max_lag,init_lag,max_forecast,mae_score,corr_score,n_total_features,waveletfilter,selected_feature_list,feature_importances,selected_features
LinearRegression,0,4,mhfATL30,shigh,866.5,2005.5,0.6,15,5,5,11.551502204455069,0.07166987659512344,1235,False,"['5_lag_13_median_wnorPRjfm', '5_lag_12_median_nhTSjfm', '5_lag_11_median_traBS', '5_lag_11_median_mhfIP30']","[0.016711431033363193, 0.018739369660646196, 0.011319030835194043, 0.15643862549858067]","5_lag_13_median_wnorPRjfm, 5_lag_12_median_nhTSjfm, 5_lag_11_median_traBS, 5_lag_11_median_mhfIP30_1235_5"
LinearRegression,1,4,mhfATL30,shigh,867.5,2005.5,0.6,16,6,6,11.68807549546614,-0.0029767844004549983,1235,False,"['6_lag_15_median_traBO', '6_lag_9_median_traBS', '6_lag_9_median_ormenSSTjfm', '6_lag_11_median_traBS']","[0.07386121700137778, 0.03826153387877962, 0.2092770436216823, 0.044592459380163714]","6_lag_15_median_traBO, 6_lag_9_median_traBS, 6_lag_9_median_ormenSSTjfm, 6_lag_11_median_traBS_1235_6"
LinearRegression,2,4,mhfATL30,shigh,868.5,2005.5,0.6,17,7,7,10.728217568524881,0.4021743078269758,1235,False,"['7_lag_14_median_nppc2SSTjfm', '7_lag_16_median_mhfATL45', '7_lag_14_median_scpPSLjfm', '7_lag_16_median_yrvPRjja']","[0.04160788485604726, 0.3517513841142575, 0.14147446571609212, 0.11273509299873154]","7_lag_14_median_nppc2SSTjfm, 7_lag_16_median_mhfATL45, 7_lag_14_median_scpPSLjfm, 7_lag_16_median_yrvPRjja_1235_7"
LinearRegression,3,4,mhfATL30,shigh,869.5,2005.5,0.6,18,8,8,11.58823675645681,0.11248796942101683,1235,False,"['8_lag_15_median_eurPSLjfm', '8_lag_11_median_mhfIP30', '8_lag_15_median_nhTSjfm', '8_lag_12_median_naoPSLjfm']","[0.013165289801672331, 0.03996236849311177, 0.018252178544445018, 0.07014029312728674]","8_lag_15_median_eurPSLjfm, 8_lag_11_median_mhfIP30, 8_lag_15_median_nhTSjfm, 8_lag_12_median_naoPSLjfm_1235_8"
LinearRegression,4,4,mhfATL30,shigh,870.5,2005.5,0.6,19,9,9,11.90666187038918,-0.16124044324633136,1235,False,"['9_lag_16_median_cetTSjfm', '9_lag_18_median_traTLS', '9_lag_18_median_stratZ50ndj02', '9_lag_12_median_traBS']","[0.12999437977901776, 0.19201448233119156, 0.008638206751603095, 0.04094869836695079]","9_lag_16_median_cetTSjfm, 9_lag_18_median_traTLS, 9_lag_18_median_stratZ50ndj02, 9_lag_12_median_traBS_1235_9"
LinearRegression,5,4,mhfATL30,shigh,871.5,2005.5,0.6,20,10,10,11.41792382621267,0.24450105553344095,1235,False,"['16_lag_traDP', '10_lag_13_median_mhfATL45', '10_lag_16_median_eurPSLjfm', '10_lag_19_median_traIT']","[0.07820199708212641, 0.2807294474239087, 0.06081709051441143, 0.17939373131381492]","16_lag_traDP, 10_lag_13_median_mhfATL45, 10_lag_16_median_eurPSLjfm, 10_lag_19_median_traIT_1235_10"
LinearRegression,6,4,mhfATL30,shigh,872.5,2005.5,0.6,21,11,11,11.69933746484901,0.07884368162291985,1235,False,"['13_lag_gyreSSTjfm', '11_lag_15_median_wnorPRjfm', '11_lag_14_median_seurTSjfm', '11_lag_16_median_traDS']","[0.06757353509763515, 0.1627244245826648, 0.09783290250838181, 0.09417567700799208]","13_lag_gyreSSTjfm, 11_lag_15_median_wnorPRjfm, 11_lag_14_median_seurTSjfm, 11_lag_16_median_traDS_1235_11"
LinearRegression,7,4,mhfATL30,shigh,873.5,2005.5,0.6,22,12,12,12.208840678274854,-0.3517722156596031,1235,False,"['18_lag_amoSSTmjjaso', '16_lag_ormenSSTjfm', '12_lag_21_median_gyreSSTjfm', '12_lag_19_median_ensoSSTjfm']","[0.07078670000885494, 0.07364664785272972, 0.043788400640791314, 0.06532073264595052]","18_lag_amoSSTmjjaso, 16_lag_ormenSSTjfm, 12_lag_21_median_gyreSSTjfm, 12_lag_19_median_ensoSSTjfm_1235_12"
LinearRegression,8,4,mhfATL30,shigh,874.5,2005.5,0.6,23,13,13,11.887208529884145,-0.162242307593031,1235,False,"['13_lag_21_median_wnorPRjfm', '13_lag_17_median_traFSC', '13_lag_22_median_ismPRjja', '13_lag_18_median_traFSC']","[0.10483678930936638, 0.011289641374670452, 0.19473919421345542, 0.03004997438711443]","13_lag_21_median_wnorPRjfm, 13_lag_17_median_traFSC, 13_lag_22_median_ismPRjja, 13_lag_18_median_traFSC_1235_13"
LinearRegression,9,4,mhfATL30,shigh,875.5,2005.5,0.6,24,14,14,11.813802041026404,-0.22388642888144028,1235,False,"['14_lag_20_median_naoPSLjfm', '14_lag_21_median_stratZ50ndj02', '14_lag_22_median_ismPRjja', '14_lag_23_median_traBO']","[0.03951138289297917, 0.006105362772590399, 0.1576839717016112, 0.12426948391559899]","14_lag_20_median_naoPSLjfm, 14_lag_21_median_stratZ50ndj02, 14_lag_22_median_ismPRjja, 14_lag_23_median_traBO_1235_14"
LinearRegression,10,4,mhfATL30,shigh,876.5,2005.5,0.6,25,15,15,12.126667013904871,-0.16780304884765518,1235,False,"['15_lag_22_median_ensoSSTjfm', '15_lag_20_median_naoPSLjfm', '15_lag_18_median_nppc2SSTjfm', '15_lag_ensoSSTjfm']","[0.313162123501742, 0.057779859037924555, 0.058855812897716096, 0.03295138367367409]","15_lag_22_median_ensoSSTjfm, 15_lag_20_median_naoPSLjfm, 15_lag_18_median_nppc2SSTjfm, 15_lag_ensoSSTjfm_1235_15"
LinearRegression,11,4,mhfATL30,shigh,877.5,2005.5,0.6,26,16,16,12.14936343795577,-0.24849928081728995,1235,False,"['16_lag_21_median_traBO', '22_lag_traDP', '16_lag_25_median_ismPRjja', '16_lag_23_median_gyreSSTjfm']","[0.04261190703117266, 0.09687590251963495, 0.07403240727553681, 0.03178101367311951]","16_lag_21_median_traBO, 22_lag_traDP, 16_lag_25_median_ismPRjja, 16_lag_23_median_gyreSSTjfm_1235_16"
LinearRegression,12,4,mhfATL30,shigh,878.5,2005.5,0.6,27,17,17,11.710407208180577,0.0017739066754867373,1235,False,"['17_lag_26_median_traWP', '17_lag_25_median_scpPSLjfm', '17_lag_22_median_yrvPRjja', '17_lag_26_median_alpi']","[0.058893439446036984, 0.0849998515492717, 0.09173337813442042, 0.028821079766257057]","17_lag_26_median_traWP, 17_lag_25_median_scpPSLjfm, 17_lag_22_median_yrvPRjja, 17_lag_26_median_alpi_1235_17"
LinearRegression,13,4,mhfATL30,shigh,879.5,2005.5,0.6,28,18,18,11.557815825303594,0.11400544407008416,1235,False,"['18_lag_23_median_traEU', '18_lag_22_median_yrvPRjja', '18_lag_27_median_ismPRjja', '18_lag_27_median_traWP']","[0.2958579706369187, 0.15706025301391757, 0.11783093728664201, 0.00466295053425303]","18_lag_23_median_traEU, 18_lag_22_median_yrvPRjja, 18_lag_27_median_ismPRjja, 18_lag_27_median_traWP_1235_18"
LinearRegression,14,4,mhfATL30,shigh,880.5,2005.5,0.6,29,19,19,11.934627943129751,-0.2705705633168253,1235,False,"['19_lag_28_median_traIFC', '24_lag_amo3', '19_lag_23_median_traDS', '19_lag_26_median_traMC']","[0.009366886771988468, 0.07682079957064746, 0.05072079509403702, 0.05360096131088962]","19_lag_28_median_traIFC, 24_lag_amo3, 19_lag_23_median_traDS, 19_lag_26_median_traMC_1235_19"
LinearRegression,15,4,mhfATL30,shigh,881.5,2005.5,0.6,30,20,20,11.831195196261683,-0.027288943568681053,1235,False,"['20_lag_27_median_stratZ50ndj02', '24_lag_traTLS', '20_lag_23_median_mhfATL30', '26_lag_amo1']","[0.1499304744982196, 0.035331585298035935, 0.06924559002087075, 0.020353455280432503]","20_lag_27_median_stratZ50ndj02, 24_lag_traTLS, 20_lag_23_median_mhfATL30, 26_lag_amo1_1235_20"
LinearRegression,16,4,mhfATL30,shigh,882.5,2005.5,0.6,31,21,21,11.958219420071915,-0.31118959124323037,1235,False,"['21_lag_29_median_yrvPRjja', '21_lag_30_median_mhfATL30', '21_lag_30_median_traWP', '21_lag_24_median_glomaSSTjfm']","[0.039956642965556684, 0.12799357908991527, 0.16996714150021575, 0.09119917321281458]","21_lag_29_median_yrvPRjja, 21_lag_30_median_mhfATL30, 21_lag_30_median_traWP, 21_lag_24_median_glomaSSTjfm_1235_21"
LinearRegression,17,4,mhfATL30,shigh,883.5,2005.5,0.6,32,22,22,12.11763432908872,-0.14954401518717003,1235,False,"['22_lag_28_median_tripol1', '22_lag_25_median_traWP', '22_lag_27_median_ginwSSTjfm', '22_lag_31_median_wnorPRjfm']","[0.12934346350142037, 0.07562906034621002, 0.0797589387569398, 0.26584497379703137]","22_lag_28_median_tripol1, 22_lag_25_median_traWP, 22_lag_27_median_ginwSSTjfm, 22_lag_31_median_wnorPRjfm_1235_22"
LinearRegression,18,4,mhfATL30,shigh,884.5,2005.5,0.6,33,23,23,12.371049212831306,-0.2099112298766517,1235,False,"['23_lag_28_median_pdoSSTjfm', '23_lag_28_median_shTSjfm', '23_lag_31_median_wnorPRjfm', '23_lag_30_median_traMC']","[0.01111737112410406, 0.20637188197423068, 0.23875819149473645, 0.0920079233650585]","23_lag_28_median_pdoSSTjfm, 23_lag_28_median_shTSjfm, 23_lag_31_median_wnorPRjfm, 23_lag_30_median_traMC_1235_23"
LinearRegression,19,4,mhfATL30,shigh,885.5,2005.5,0.6,34,24,24,12.104275372728646,-0.11329237624888396,1235,False,"['24_lag_30_median_traFS', '24_lag_29_median_yrvPRjja', '31_lag_amo1', '32_lag_nhTSjfm']","[0.13545913070218535, 0.14647984214636978, 0.040088016183034876, 0.08141541183011819]","24_lag_30_median_traFS, 24_lag_29_median_yrvPRjja, 31_lag_amo1, 32_lag_nhTSjfm_1235_24"
LinearRegression,20,4,mhfATL30,shigh,886.5,2005.5,0.6,35,25,25,12.092168504402597,-0.23349754798008887,1235,False,"['32_lag_nhTSjfm', '31_lag_amo1', '25_lag_30_median_traBO', '30_lag_tripol2']","[0.06421966923506259, 0.054427300823848695, 0.11408110369510546, 0.0016699528771166655]","32_lag_nhTSjfm, 31_lag_amo1, 25_lag_30_median_traBO, 30_lag_tripol2_1235_25"
LinearRegression,21,4,mhfATL30,shigh,887.5,2005.5,0.6,36,26,26,12.268985903300441,-0.24294625378846174,1235,False,"['26_lag_30_median_mhfIP30', '30_lag_tripol2', '26_lag_35_median_ismPRjja', '26_lag_29_median_amo1']","[0.21698899778320505, 0.0016453047736160742, 0.11826503470412636, 0.1658411964270382]","26_lag_30_median_mhfIP30, 30_lag_tripol2, 26_lag_35_median_ismPRjja, 26_lag_29_median_amo1_1235_26"
LinearRegression,22,4,mhfATL30,shigh,888.5,2005.5,0.6,37,27,27,11.701056375739922,0.1362200844184484,1235,False,"['27_lag_32_median_seurTSjfm', '27_lag_31_median_wnorPRjfm', '27_lag_31_median_alpi', '27_lag_33_median_ginwSSTjfm']","[0.050524298368474635, 0.05294713535493523, 0.03448150073085075, 0.02300027320062198]","27_lag_32_median_seurTSjfm, 27_lag_31_median_wnorPRjfm, 27_lag_31_median_alpi, 27_lag_33_median_ginwSSTjfm_1235_27"
LinearRegression,23,4,mhfATL30,shigh,889.5,2005.5,0.6,38,28,28,12.541900833878639,-0.35716149915668594,1235,False,"['28_lag_33_median_wnorPRjfm', '28_lag_31_median_atlSICjfm', '28_lag_31_median_stratZ50ndj04', '28_lag_amo3']","[0.03799737840736529, 0.04201884472395926, 0.1861308680513593, 0.17743054869536393]","28_lag_33_median_wnorPRjfm, 28_lag_31_median_atlSICjfm, 28_lag_31_median_stratZ50ndj04, 28_lag_amo3_1235_28"
LinearRegression,24,4,mhfATL30,shigh,890.5,2005.5,0.6,39,29,29,11.839895703699078,-0.10608649217287032,1235,False,"['32_lag_wnorPRjfm', '29_lag_36_median_traBS', '29_lag_38_median_ormenSSTjfm', '29_lag_34_median_traIFC']","[0.028739349281042124, 0.03375294302134095, 0.06096276406067812, 0.0835040261883207]","32_lag_wnorPRjfm, 29_lag_36_median_traBS, 29_lag_38_median_ormenSSTjfm, 29_lag_34_median_traIFC_1235_29"
LinearRegression,25,4,mhfATL30,shigh,891.5,2005.5,0.6,40,30,30,12.091252329967494,-0.18936666893000373,1235,False,"['39_lag_amo2', '30_lag_33_median_arcTSjfm', '30_lag_35_median_mhfIP30', '30_lag_gyreSSTjfm']","[0.08101163468453854, 0.12780259532789204, 0.04972888943581982, 0.0075603368618515285]","39_lag_amo2, 30_lag_33_median_arcTSjfm, 30_lag_35_median_mhfIP30, 30_lag_gyreSSTjfm_1235_30"
LinearRegression,26,4,mhfATL30,shigh,892.5,2005.5,0.6,41,31,31,12.056276798324333,-0.19102082594082279,1235,False,"['31_lag_36_median_labSSTjfm', '31_lag_34_median_amoSSTmjjaso', '31_lag_38_median_amo1', '31_lag_35_median_nchinaPRjja']","[0.06475802532569815, 0.09433094075465576, 0.20523397910713528, 0.10995319604841483]","31_lag_36_median_labSSTjfm, 31_lag_34_median_amoSSTmjjaso, 31_lag_38_median_amo1, 31_lag_35_median_nchinaPRjja_1235_31"
LinearRegression,27,4,mhfATL30,shigh,893.5,2005.5,0.6,42,32,32,12.515249571505953,-0.2613218977482725,1235,False,"['32_lag_39_median_traWP', '32_lag_35_median_nppc3SSTjfm', '32_lag_39_median_atlSICsep', '39_lag_nhSICjfm']","[0.21283033140674468, 0.086786198450884, 0.23199913819163132, 0.007483098191249388]","32_lag_39_median_traWP, 32_lag_35_median_nppc3SSTjfm, 32_lag_39_median_atlSICsep, 39_lag_nhSICjfm_1235_32"
LinearRegression,28,4,mhfATL30,shigh,894.5,2005.5,0.6,43,33,33,12.26841566753686,-0.22076286721813532,1235,False,"['33_lag_40_median_arcTSjfm', '33_lag_39_median_traBS', '39_lag_amo2', '33_lag_42_median_alpi']","[0.17264667856623303, 0.09925193672826484, 0.059666983209205576, 0.1457296110885004]","33_lag_40_median_arcTSjfm, 33_lag_39_median_traBS, 39_lag_amo2, 33_lag_42_median_alpi_1235_33"
